Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
7067,Delhi,Najafgarh,Wheat,C-83,FAQ,735,760,747,20-Oct-03
7068,Delhi,Najafgarh,Wheat,Dara,FAQ,690,725,707,20-Oct-03
7069,Delhi,Najafgarh,Wheat,MP(Desi),FAQ,760,800,780,20-Oct-03
7070,Delhi,Najafgarh,Wheat,C-83,FAQ,725,761,743,19-Oct-03
7071,Delhi,Najafgarh,Wheat,Dara,FAQ,710,725,717,19-Oct-03
7072,Delhi,Najafgarh,Wheat,C-83,FAQ,735,754,744.5,18-Oct-03
7073,Delhi,Najafgarh,Wheat,Dara,FAQ,690,730,710,18-Oct-03
7074,Delhi,Najafgarh,Wheat,C-83,FAQ,730,765,747.5,17-Oct-03
7075,Delhi,Najafgarh,Wheat,Dara,FAQ,710,725,717.5,17-Oct-03
7076,Delhi,Najafgarh,Wheat,C-83,FAQ,740,770,755,16-Oct-03
7077,Delhi,Najafgarh,Wheat,Dara,FAQ,710,735,722.5,16-Oct-03
7078,Delhi,Najafgarh,Wheat,C-83,FAQ,725,756,740.5,14-Oct-03
7079,Delhi,Najafgarh,Wheat,Dara,FAQ,700,725,712.5,14-Oct-03
7080,Delhi,Najafgarh,Wheat,MP(Desi),FAQ,800,850,825,14-Oct-03
7081,Delhi,Najafgarh,Wheat,C-83,FAQ,725,745,735,13-Oct-03
7082,Delhi,Najafgarh,Wheat,Dara,FAQ,700,725,712.5,13-Oct-03
7083,Delhi,Najafgarh,Wheat,C-83,FAQ,730,767,748.5,12-Oct-03
7084,Delhi,Najafgarh,Wheat,Dara,FAQ,700,725,712.5,12-Oct-03
7085,Delhi,Najafgarh,Wheat,MP(Desi),FAQ,800,857,828.5,12-Oct-03
7086,Delhi,Najafgarh,Wheat,C-83,FAQ,726,741,733.5,11-Oct-03
7087,Delhi,Najafgarh,Wheat,Dara,FAQ,690,725,707.5,11-Oct-03
7088,Delhi,Najafgarh,Wheat,C-83,FAQ,725,768,746.5,10-Oct-03
7089,Delhi,Najafgarh,Wheat,Dara,FAQ,700,725,712.5,10-Oct-03
7090,Delhi,Najafgarh,Wheat,C-83,FAQ,720,750,735,09-Oct-03
7091,Delhi,Najafgarh,Wheat,Dara,FAQ,690,720,705,09-Oct-03
7092,Delhi,Najafgarh,Wheat,C-83,FAQ,700,735,717.5,07-Oct-03
7093,Delhi,Najafgarh,Wheat,Dara,FAQ,680,700,690,07-Oct-03
7094,Delhi,Najafgarh,Wheat,C-83,FAQ,700,721,710.5,06-Oct-03
7095,Delhi,Najafgarh,Wheat,Dara,FAQ,680,700,690,06-Oct-03
7096,Delhi,Najafgarh,Wheat,C-83,FAQ,700,741,720.5,05-Oct-03
7097,Delhi,Najafgarh,Wheat,Dara,FAQ,680,700,690,05-Oct-03
7098,Delhi,Najafgarh,Wheat,C-83,FAQ,700,715,707.5,04-Oct-03
7099,Delhi,Najafgarh,Wheat,Dara,FAQ,681,700,690.5,04-Oct-03
7100,Delhi,Najafgarh,Wheat,C-83,FAQ,691,741,716,03-Oct-03
7101,Delhi,Najafgarh,Wheat,Dara,FAQ,675,690,682.5,03-Oct-03
7102,Delhi,Najafgarh,Wheat,C-83,FAQ,691,715,703,30-Sep-03
7103,Delhi,Najafgarh,Wheat,Dara,FAQ,673,690,681.5,30-Sep-03
7104,Delhi,Najafgarh,Wheat,C-83,FAQ,691,711,701,29-Sep-03
7105,Delhi,Najafgarh,Wheat,Dara,FAQ,675,690,682.5,29-Sep-03
7106,Delhi,Najafgarh,Wheat,C-83,FAQ,700,725,712.5,28-Sep-03
7107,Delhi,Najafgarh,Wheat,Dara,FAQ,675,690,682.5,28-Sep-03
7108,Delhi,Najafgarh,Wheat,C-83,FAQ,690,719,704.5,27-Sep-03
7109,Delhi,Najafgarh,Wheat,Dara,FAQ,660,680,670,27-Sep-03
7110,Delhi,Najafgarh,Wheat,C-83,FAQ,690,716,703,26-Sep-03
7111,Delhi,Najafgarh,Wheat,Dara,FAQ,660,680,670,26-Sep-03
7112,Delhi,Najafgarh,Wheat,MP(Desi),FAQ,720,780,750,26-Sep-03
7113,Delhi,Najafgarh,Wheat,C-83,FAQ,690,713,701.5,25-Sep-03
