epoch,loss,rmse,val_loss,val_rmse
0,86513.9913298663,294.1329,77510.57063408727,278.4072
1,68029.08670233078,260.82404,75648.37959845443,275.04254
2,62997.96371347764,250.99405,69423.51343403441,263.4835
3,58999.27512067907,242.89749,63541.39935840902,252.07425
4,56311.446743620545,237.30067,63052.073108878,251.10167
5,54474.07372572442,233.39684,62967.61674881963,250.93349
6,53107.89898736136,230.45145,62962.077609424945,250.92242
7,52196.0696764393,228.4645,62293.4243846598,249.58655
8,51195.49654737841,226.26433,61977.85097657773,248.95346
9,50200.62787307611,224.05496,58999.60714002933,242.89839
10,49613.09022977172,222.73985,56889.61224675002,238.51544
11,49030.92259767676,221.4294,55912.82662197537,236.45892
12,48450.91567829677,220.1155,53895.29231461224,232.15364
13,48013.71499130505,219.12039,56132.80820805844,236.92366
14,47726.26074843847,218.46338,54170.674050586655,232.74586
15,47352.454456104955,217.60616,54079.200984130155,232.5493
16,46649.355568204606,215.98445,57225.20343531954,239.21794
17,46513.3947089059,215.66959,55591.73568160058,235.77905
18,45922.98367835293,214.29642,59467.5997652961,243.85977
19,46079.55596109598,214.66142,57231.925601270756,239.23193
20,46200.90010461887,214.9439,55020.66721777062,234.56482
21,45428.34205454338,213.13885,55404.980742982334,235.38264
22,44680.36071437547,211.37726,53843.9926100401,232.0431
23,44969.215383481576,212.0591,57952.57807383839,240.7335
24,44896.619703501216,211.88818,52759.36719815867,229.69408
25,44279.26583855893,210.42662,51897.864935779995,227.811
26,44435.63192470134,210.79782,55951.01127017229,236.53958
27,43647.00441390927,208.91852,51553.338812752154,227.05356
28,42971.50875934633,207.29568,49885.12151781277,223.3498
29,43696.21453193857,209.03635,52236.64265791275,228.55339
30,43648.538471414264,208.92215,49245.4326069095,221.9131
31,42836.65182544805,206.96996,48427.198199781225,220.06181
32,42561.98254859347,206.30571,48292.24855270499,219.75505
33,42226.914281187936,205.49211,51128.3129367009,226.1157
34,41665.70778718516,204.12178,52741.53481821792,229.65524
35,41618.58648910843,204.00652,50749.53261210179,225.27657
36,41049.956035341536,202.60799,46876.015721080286,216.50876
37,40488.27611333382,201.21689,48343.31942630779,219.87105
38,40981.34743289787,202.43857,48337.25403735163,219.85735
39,40469.912252522314,201.17146,47396.99616851295,217.7085
40,40051.5161695881,200.12877,52440.791588147804,228.99951
41,40401.48575851697,201.00125,51593.62177392536,227.14235
42,40072.58350715317,200.18149,51192.79135061175,226.25816
43,39779.26302271931,199.44746,49190.11749370834,221.78847
44,39298.06540239158,198.23732,50348.796957300154,224.38545
45,39100.631382821986,197.73871,48891.95651750214,221.11525
46,38851.801336865465,197.1086,50394.65131838602,224.48744
47,39247.46000834874,198.10979,47330.962336907134,217.55682
48,39426.78174430783,198.56157,45515.74646101729,213.34422
49,39241.33316876708,198.0942,47540.18914333839,218.03723
50,39020.906064538394,197.53712,46111.16463860107,214.73508
51,38908.61489052332,197.25255,48576.88181500083,220.40167
52,39520.973431851686,198.79852,47613.439639803975,218.20503
53,38327.83392032656,195.77519,48038.08301062943,219.1759
54,38047.13788617559,195.05687,44824.52691557603,211.718
55,37859.6222320204,194.57562,45963.61172021176,214.3912
56,38030.345239991904,195.01369,46467.05341790023,215.56215
57,38343.883928843905,195.81569,51552.63347607829,227.05202
58,38331.663760545875,195.78455,47187.93328274526,217.2278
59,37626.28322899442,193.97531,44964.442635270694,212.04816
60,38043.27965782871,195.0467,49964.055954663505,223.52632
61,38077.64684454333,195.13481,47490.751578396645,217.92372
62,37789.644648720234,194.39557,46552.04383857354,215.75926
63,37307.077099711954,193.15074,44003.57620316581,209.77032
64,37828.32545798166,194.49545,44901.325123823284,211.89934
65,37483.439664279715,193.60677,45041.0646165833,212.22882
66,37867.21008215832,194.59508,48725.62516543777,220.7388
67,37078.75187295224,192.5582,46235.57414512905,215.02457
68,36825.92967094293,191.90083,46162.47940585228,214.85455
69,38097.039576826974,195.18443,46613.33519443849,215.9012
70,37895.54668852862,194.66798,46053.843292666956,214.60162
71,36878.88111952774,192.03851,44155.37576331298,210.1317
72,36781.37604636505,191.7849,46675.68757765602,216.04555
73,36961.180509711514,192.25241,46025.85065224965,214.53638
74,37800.90522166661,194.42458,50778.826649078845,225.34164
75,38002.75092187449,194.94301,45398.75652584636,213.06993
76,36347.683556901306,190.65068,45474.95184063036,213.24857
77,37069.36024064777,192.53398,45159.92312678457,212.5087
78,36552.22294265683,191.18633,46217.800437584054,214.98326
79,36960.891041122566,192.25243,45045.53489998514,212.23933
80,37571.550205022344,193.83394,50197.34090794199,224.04768
81,36545.46940920533,191.16856,55643.36488598878,235.8884
82,36645.65825035993,191.4305,45210.48076962901,212.62755
83,36387.919790860986,190.75606,46527.51872050594,215.70238
84,36454.054722697794,190.92944,47327.20234722168,217.54819
85,36295.5673479513,190.51422,44630.492745785865,211.25926
86,37396.41261227391,193.38132,49024.57116846727,221.41489
87,36231.96240779332,190.3468,46162.79569508532,214.85533
88,36161.35573901649,190.16125,44911.96025755304,211.92436
89,36709.522881467805,191.59718,44371.28863531577,210.64505
90,35843.80374329831,189.32443,44548.83989137141,211.06593
91,36288.0775660026,190.49449,48377.667914314654,219.94926
92,35588.60085120321,188.64946,45234.27122841467,212.68343
93,37223.459044753,192.93378,46682.128941499745,216.06046
94,36641.92698033116,191.42104,47033.94423635508,216.87314
95,36578.13348298914,191.25433,50112.11137258688,223.85739
96,36812.89107861238,191.86699,45036.73200542557,212.21861
97,37231.26416990136,192.95424,46936.41952369757,216.6481
98,36808.59227369613,191.85558,45333.56271028032,212.9168
99,37121.67215215859,192.6696,46309.69146647148,215.19687
