epoch,loss,rmse,val_loss,val_rmse
0,197687.87954224658,444.62125,77350.29030621443,278.11917
1,76957.72383386949,277.4126,74681.51291252095,273.27917
2,75439.73020614496,274.66293,73358.24055581001,270.84726
3,73830.22594291622,271.71713,72435.24063651136,269.13794
4,72332.14835543593,268.9465,69641.9347049924,263.89758
5,69947.54442128414,264.47604,69060.63984326275,262.7939
6,67972.59644580488,260.7155,67226.07264157149,259.2799
7,66607.49845719538,258.08432,65232.74528308207,255.407
8,64975.91737583705,254.90369,63341.67694700388,251.67769
9,63508.85990841649,252.00963,61402.62654093903,247.79553
10,62735.34911288734,250.4703,60476.349501874705,245.91939
11,61671.346257057514,248.33728,60130.06890251033,245.21436
12,60506.356664833904,245.98044,61042.80750778387,247.0684
13,59558.09752289588,244.04521,59538.31196569614,244.0047
14,59200.72918239561,243.31206,57528.89609396317,239.85182
15,58445.028160287555,241.75407,56991.63651212408,238.72923
16,57806.953988724395,240.43071,57381.53616790997,239.54443
17,57574.11340024291,239.94604,56174.91036181005,237.01248
18,56956.51888704701,238.65567,55318.82908778236,235.19954
19,56780.89078912815,238.28732,53758.815511530855,231.85948
20,56083.99785197282,236.8206,53435.303256192994,231.16077
21,55600.474449350055,235.79755,53438.64943560824,231.16801
22,54996.1013450302,234.5125,55491.469368050544,235.56628
23,54842.45339786305,234.18468,55548.2246029798,235.6867
24,54841.93434668789,234.18365,54346.352987107275,233.12303
25,54451.92346909467,233.34926,54501.072649641625,233.45467
26,53202.099949940915,230.65573,53675.714353146686,231.68019
27,54902.35682280725,234.31244,54840.221995717046,234.17992
28,53614.45805089614,231.548,56547.08125286261,237.79631
29,52701.61432961857,229.5683,53378.08470124664,231.03697
30,53504.69565716912,231.31078,52372.539321810196,228.85048
31,53109.9386899291,230.4559,50823.87775709319,225.44151
32,52039.697973427654,228.12207,54787.31800550718,234.0669
33,51383.359976119355,226.67899,51010.162224640895,225.8543
34,51255.27617433692,226.39629,50233.42177770158,224.12814
35,51030.84531332064,225.90001,48796.58726069765,220.8995
36,50745.44701738117,225.26747,48616.43744929519,220.49136
37,50964.788795791756,225.75388,48268.05206333564,219.69994
38,50493.589027212445,224.7078,47704.23931651132,218.41301
39,50421.64523494945,224.54758,49364.10483166611,222.18036
40,49896.344422925424,223.37488,47125.46713856148,217.08403
41,49962.83087414654,223.52362,48063.596709303376,219.2341
42,49972.37431886817,223.54497,47545.1767566705,218.04858
43,49860.18224995076,223.29393,47570.80247430347,218.10732
44,49338.51618919052,222.1227,49274.73817100891,221.97913
45,49282.30409458705,221.99614,46247.88708479916,215.0532
46,49193.15934586725,221.79529,47696.29561986557,218.3948
47,49083.52603482799,221.54805,52240.59857822489,228.56203
48,48758.182122751445,220.81252,47983.29344047225,219.0509
49,48672.8991965927,220.61945,46759.73922088782,216.24
50,48311.01988822873,219.79762,47008.69840046874,216.81487
51,48266.528111049105,219.69641,46585.9010834385,215.83766
52,48336.488753118436,219.8556,45478.90623142346,213.25784
53,48319.82593183758,219.81763,47140.58539741,217.11884
54,48067.295381433825,219.24257,46418.215138233805,215.44887
55,48011.87715623359,219.11615,49784.60158229467,223.12466
56,47669.3482019761,218.33313,46448.46765032987,215.51907
57,47881.918894022456,218.81932,46781.99473720594,216.29146
58,47749.19818269105,218.51588,45392.13327980651,213.05432
59,47145.29760947348,217.12975,45564.81487368563,213.45918
60,47359.508415670956,217.62242,45880.87160186399,214.19821
61,46942.05618722098,216.66113,45832.568022408785,214.08543
62,47377.523646763395,217.66382,45547.18357669613,213.41786
63,46679.63177233784,216.05475,45318.841017117215,212.88223
64,46816.35555696888,216.3709,45070.892944859355,212.29906
65,46616.58449522387,215.90869,44404.718186308666,210.72427
66,46254.71323939732,215.06908,46063.65429794087,214.62444
67,46381.915997160584,215.3646,44163.393282206234,210.15088
68,46655.22063337053,215.99818,43206.59306830197,207.86194
69,46362.467662651,215.31946,45196.105071790706,212.59375
70,46085.75837258732,214.67601,45856.568491237966,214.1415
71,46097.41356601234,214.70308,46226.5677786298,215.00363
72,46459.74544749541,215.54518,44555.41670052063,211.08153
73,46162.97405749409,214.85579,48755.266418614054,220.80594
74,45604.547045282954,213.5522,45086.067040897615,212.3348
75,45752.96330299698,213.89946,41077.86471742954,202.67674
76,45561.112442144826,213.4505,44367.103307628684,210.635
77,45168.37137481946,212.5285,43760.096232708594,209.18912
78,45076.66346343225,212.31267,43771.328402886735,209.21599
79,45096.51478999803,212.35938,43603.211339636364,208.8138
80,44747.111797941834,211.53511,46436.63621764028,215.49162
81,44733.87080037093,211.50389,43657.9462906613,208.94482
82,45453.671739594276,213.19867,44265.967227637506,210.39479
83,45014.23899931066,212.16559,44184.499782258616,210.20108
84,44771.16469029018,211.59206,42734.57763698522,206.72345
85,44445.98635479582,210.82214,47050.198964160074,216.91057
86,44996.83296267726,212.12457,46655.830684907814,215.99962
87,44283.89436301865,210.4374,44345.08600739042,210.58272
88,44658.7463112198,211.32617,41104.06256364748,202.74136
89,44511.759174763654,210.97812,44554.19387753859,211.07863
90,44864.85195230436,211.81322,43386.492666378785,208.29425
91,44807.24404419971,211.67734,46270.014758754725,215.10464
92,44492.98325892857,210.9336,42440.00506758814,206.00972
93,44277.211823792015,210.42142,41406.3465317604,203.4855
94,44075.418379070376,209.94147,42036.96519533382,205.02917
95,44175.28835674895,210.17926,40391.37421171528,200.97604
96,43710.31160550158,209.07004,40715.6513706135,201.7812
97,43936.58633961397,209.61058,40751.51748691725,201.87004
98,43385.32461470916,208.29147,40708.64550179797,201.76382
99,43306.65202985491,208.10251,41366.5905475267,203.38779
