epoch,loss,rmse,val_loss,val_rmse
0,111425.3495006401,333.8046,75650.60627180459,275.04654
1,75595.09521484375,274.94562,73434.68887040032,270.98837
2,71083.8421200023,266.61557,69298.81407321958,263.2467
3,66899.28317645418,258.64883,63533.43279891781,252.05843
4,63919.00941428818,252.82193,60723.12812451275,246.42065
5,61671.94437748244,248.3383,58568.67777426888,242.0097
6,59381.542494317066,243.68341,57601.66559826197,240.00348
7,57294.06348425601,239.36188,55136.46206396907,234.8116
8,55632.8799312816,235.86612,52006.58964032168,228.04956
9,55010.729176240806,234.54352,55002.56855290598,234.52623
10,54009.67396532588,232.39978,55073.141974996586,234.67664
11,53566.81888586734,231.44525,49895.8892124218,223.37389
12,52837.62721342199,229.86435,52420.52218419277,228.95528
13,52139.102606765366,228.34001,48985.097842472176,221.32576
14,51907.65098712825,227.83261,48548.49071294925,220.33725
15,51606.190577402835,227.16998,48173.39604341063,219.48439
16,50926.574607785005,225.66904,49137.99854653818,221.67093
17,50327.78312798508,224.33855,52018.24039547317,228.07507
18,50649.12104553736,225.05365,49284.78737721213,222.00177
19,49820.83970680557,223.20592,49007.7322796579,221.37685
20,49957.37501256606,223.5115,49775.64124548681,223.10455
21,49497.020884537895,222.47931,51093.89489501515,226.03958
22,49170.54909739775,221.74437,44991.00011145922,212.1108
23,48945.99226494797,221.23744,46279.424966318606,215.12656
24,48458.29361885135,220.13249,44369.356495027576,210.6404
25,48410.30722199769,220.02347,46880.17893880462,216.51833
26,47574.76677671801,218.11655,44656.75314324155,211.32146
27,47535.33896822889,218.0259,48799.458102141725,220.90594
28,47281.31752514238,217.4428,44508.90242506042,210.9713
29,47191.22051104377,217.23544,45021.112965144326,212.18181
30,47191.57220279469,217.23634,47337.68984414589,217.57227
31,46906.573899469455,216.57922,54379.39715084636,233.19388
32,46635.29526551832,215.95209,47140.822679790435,217.11938
33,46381.32728281742,215.36314,44373.29430961059,210.64967
34,45911.44647498892,214.26949,48504.58949780005,220.23756
35,46178.545293727846,214.89204,46517.592955776876,215.67943
36,46190.198670202946,214.919,45332.18276298287,212.91354
37,45351.07093746922,212.95793,43443.74479263102,208.43161
38,45370.72822301528,213.00407,45532.75300041538,213.38405
39,45192.616108100956,212.58556,45825.42791983584,214.06873
40,44932.46740748301,211.97278,45690.35280507243,213.75299
41,44755.4924008666,211.55489,42518.4598125536,206.20006
42,44465.691577558755,210.86897,42289.60737984939,205.64433
43,44303.62775504489,210.48433,42919.94470343319,207.17122
44,43774.89653258764,209.22444,42950.907123554076,207.24599
45,44100.74991434562,210.00182,43555.05999978074,208.69849
46,44064.52910633248,209.91557,41771.73765984958,204.38136
47,43950.18908614471,209.643,42124.98255617423,205.24374
48,43619.44961624787,208.85255,46968.28222877037,216.72171
49,44574.05336319098,211.12546,43329.83923361732,208.15823
50,43562.8670818425,208.7171,43143.132956696565,207.70924
51,43584.29226402475,208.7685,40160.63466771751,200.40115
52,42802.36417036297,206.88734,45055.563016640925,212.26292
53,43123.38619148832,207.6617,43577.694603241696,208.75272
54,42904.336182922874,207.13374,40936.38861370912,202.32744
55,42859.808565027575,207.02615,43206.54653605432,207.86185
56,43461.07799010717,208.47313,40016.50442563173,200.04129
57,42734.30886558725,206.72264,41784.02216957516,204.41147
58,42818.49185847435,206.92636,41973.06959943503,204.87329
59,42379.738524108376,205.86337,44868.194464374465,211.82115
60,41364.02679725455,203.38152,39278.422862449566,198.18785
61,41222.17319777032,203.03238,40692.251968960736,201.7232
62,41582.94765786564,203.91888,40759.90489497861,201.89081
63,40683.956102387245,201.70276,39812.033394524246,199.52951
64,40235.820424696976,200.58865,40954.54395391557,202.3723
65,40271.596626345854,200.67789,38010.53115056984,194.96288
66,39571.013968587926,198.92448,42119.11671973669,205.22939
67,40538.114794819296,201.34076,38909.814721114395,197.2557
68,40059.03093584846,200.14752,40212.24556690721,200.5299
69,39468.22888516979,198.66621,37575.28687473201,193.84348
70,39283.08676814232,198.19952,37763.60104494548,194.32858
71,38977.581148548285,197.42747,45293.78105159649,212.82338
72,39431.01653206449,198.57242,39372.95292522608,198.42618
73,39756.606167320446,199.3907,40708.46089669252,201.7634
74,39334.564601866135,198.3294,40518.05052133074,201.29095
75,38572.32571821453,196.39838,35761.85494556161,189.10803
76,38832.63032544561,197.05977,37806.018955986394,194.43771
77,39004.08786831383,197.49442,38064.560752739584,195.10138
78,38382.27317284336,195.91388,37958.49820203477,194.82942
79,38701.51047855666,196.72704,38300.04748787348,195.70396
80,39144.61316918125,197.85007,40467.93200362882,201.16649
81,38943.25807536149,197.34032,39009.998780952774,197.50952
82,37853.521251518185,194.55975,38239.21189297356,195.5485
83,37953.64129305287,194.81693,37916.800055394626,194.72237
84,38365.659476015746,195.87161,37454.23224844322,193.53094
85,37581.08619677119,193.85835,39500.445518364584,198.74718
86,37885.02556898614,194.64085,37434.39675442,193.4797
87,38171.630454696526,195.37547,37660.158463957865,194.06226
88,37702.02340134051,194.17035,37546.88278752826,193.77019
89,37683.835379207834,194.12302,39575.68115580782,198.93639
90,37753.38512888676,194.30226,68575.10282798856,261.86847
91,37933.43238125328,194.76512,35568.71856910716,188.59674
92,37354.13837182822,193.27222,36403.59195157797,190.79724
93,38015.88745860893,194.97684,37017.06178693503,192.39815
94,39092.972260547285,197.7196,37502.19599922283,193.65482
95,38062.383677250196,195.09587,38455.66524241468,196.10115
96,37641.0528711912,194.01318,39228.448170241485,198.06174
97,38920.89020057486,197.28374,39346.49822609291,198.35953
98,37046.03565991826,192.47348,39450.137051605016,198.62062
99,37855.140583967965,194.56392,36603.30965291719,191.31992
