epoch,loss,rmse,val_loss,val_rmse
0,192281.73776834953,438.49945,107198.05114638555,327.41113
1,75945.41719734769,275.58197,110581.47491680147,332.5379
2,74877.79532809218,273.63815,104450.12806238793,323.18747
3,73487.83332786239,271.08646,103061.86125458019,321.03247
4,72604.34611344538,269.45203,101469.56748216653,318.5429
5,71174.59447626707,266.7856,100167.69731511168,316.49283
6,70122.197487198,264.806,99085.05421669135,314.77777
7,68289.59057001707,261.3228,97891.58206383507,312.8763
8,67014.20564026391,258.87094,96547.25702254035,310.7205
9,65242.7137584526,255.4265,97987.91276275142,313.03018
10,63619.44616596639,252.22902,93245.25077656019,305.36084
11,62247.27114791229,249.49397,92033.30230026263,303.36987
12,61360.641178932514,247.71082,91434.41012214226,302.38123
13,60109.39497439601,245.17224,90565.43085569015,300.94092
14,59420.271178686315,243.76279,90219.41637634482,300.36548
15,58741.47130219275,242.36647,88804.72758908212,298.00122
16,58100.64208163734,241.04083,89486.72633684074,299.14334
17,57170.326844800424,239.10318,86418.90790331186,293.97092
18,56693.06959443934,238.10303,87225.18157347539,295.3391
19,56066.58743311778,236.78386,86637.1770794759,294.34195
20,55584.19575154281,235.76306,86093.78136998616,293.41745
21,55096.47123859309,234.72644,85173.26272553744,291.84457
22,54703.34265239299,233.8875,84488.8042864295,290.6696
23,54308.13032390691,233.04102,86831.86428681931,294.67245
24,53833.762426552654,232.021,85661.99133998353,292.6807
25,53549.70304909073,231.40814,87041.37062141868,295.02774
26,53279.7304646468,230.824,85404.4888747856,292.24048
27,52910.272278344935,230.02226,84134.4025797634,290.05927
28,52428.09651350775,228.97182,84080.44861486026,289.9663
29,52108.698352974,228.27342,82876.15413014295,287.88217
30,51995.97588341977,228.02621,82051.38193970725,286.4461
31,51474.179857782954,226.87924,81595.10284732645,285.64853
32,51461.76731757156,226.85188,80343.64034269753,283.44955
33,51143.07806550355,226.14832,80018.0537454259,282.8746
34,50979.49977637539,225.78642,80252.65650626486,283.289
35,50854.262929195116,225.50885,83094.84860213076,288.26178
36,51077.18709583443,226.00262,80007.62254378581,282.85617
37,50220.96761136095,224.10042,79598.46433959495,282.132
38,49978.048940963105,223.55774,79966.0353176527,282.78262
39,49936.62296070772,223.46501,80491.4923845331,283.7102
40,50154.19169142266,223.95134,79070.33685947489,281.19446
41,49391.54299542082,222.242,80262.19686424997,283.30585
42,49883.843040145744,223.34692,79104.57809028319,281.25534
43,49107.15628487723,221.60133,80660.12989111104,284.00726
44,48830.19741128873,220.9755,80628.56175039102,283.9517
45,49038.03440741531,221.44533,80027.3064865311,282.89096
46,48556.729174189204,220.35588,77689.0379814064,278.72754
47,48320.54457515428,219.81932,80682.4381768255,284.04654
48,48760.791015625,220.8185,81313.60746572781,285.15543
49,48214.64708139115,219.57838,79872.87750113287,282.6179
50,47940.250420578384,218.95258,76932.88182230963,277.36777
51,47802.23935218619,218.6373,77102.35216410575,277.6731
52,47371.78899069393,217.65062,78538.41637238588,280.24707
53,47735.74552340467,218.48514,78564.71592514812,280.294
54,47498.73006663603,217.94199,76860.3269115105,277.23694
55,47114.65740094866,217.05911,76296.41572312066,276.21805
56,47464.79175009848,217.86415,76272.42509300451,276.17462
57,46942.31856453519,216.66173,76564.55516005971,276.70297
58,46258.804572610294,215.07861,76381.33809938264,276.37173
59,46624.74349642201,215.92766,76931.572267909,277.36542
60,46445.57262670693,215.51225,76879.16038442166,277.2709
61,46415.39914119945,215.44238,76962.32969106305,277.42087
