epoch,loss,mse,val_loss,val_mse
0,496.1369729288904,888459.8,464.0799091307326,746004.06
1,456.1427394452429,775041.06,439.29287726331387,686026.06
2,440.96896205212727,719731.2,431.25405557510874,695995.0
3,431.35959574797886,699178.8,424.99261139855,682282.7
4,423.83225791062495,684925.94,420.759236568884,660852.9
5,418.70991609682477,677335.44,408.28739597912374,631885.25
6,414.1721165948477,668328.6,405.50794856923187,631575.56
7,410.7831040498818,661429.44,412.6893199156559,661482.1
8,407.3424287553566,654710.0,428.8017303573575,606843.9
9,404.69728844777205,646820.9,399.75130141844795,595383.56
10,401.9117078353476,642205.94,398.8391982409722,627207.94
11,398.288796282839,636446.7,400.3244579315048,623613.7
12,395.4759604951572,632406.1,396.4389411170293,612225.06
13,393.024432681437,628256.9,389.2337754737401,603836.7
14,391.4664893044268,624898.8,394.4105897178357,617966.9
15,389.76745086927394,622328.3,399.1837251176997,597318.5
16,388.3174165815352,617497.75,381.0764621370941,586514.06
17,386.96786857297855,616590.06,386.95519629186293,584961.5
18,385.0646272493325,612323.9,381.7107015504546,581449.1
19,384.71195403201517,613929.2,401.94082556619526,587671.94
20,382.9206181563387,608494.0,377.45432806164655,581667.4
21,381.868181167528,606836.0,386.2032054247108,605047.1
22,380.9627858262281,604592.6,380.48599526510907,566931.2
23,380.37350174526904,605958.0,385.7670723057471,601147.7
24,379.1911401331869,600901.5,371.75908574888393,580341.44
25,379.0842782951314,600946.5,380.607381352218,590063.75
26,377.52291489536805,597214.3,381.6294936167834,579756.0
27,377.2727819527208,596663.6,380.4154559291166,560648.94
28,376.6850741421111,596385.3,378.23644329547557,601493.4
29,375.79547202373755,593271.06,374.906010999027,583255.9
30,376.1650641829607,596475.25,379.5858667205303,587395.4
31,375.25069966512524,593029.94,369.7869977469104,565217.9
32,374.33821328315673,591498.6,374.5642339759191,577276.44
33,374.8735191487915,593968.6,373.09147435936046,567296.44
34,375.1348564773849,595606.1,369.63012185860595,563296.5
35,372.5910547812569,587904.6,383.47770322974367,583080.9
36,372.7891987635136,589183.44,374.86543633723437,578066.2
37,372.548245542225,589046.0,371.4857095823579,568693.44
38,371.72174561281986,588908.56,372.5478461212278,557081.75
39,371.31346163244876,586357.1,370.50515667372133,571602.44
40,370.9920589784537,587211.6,363.7270543896842,560917.8
41,369.9766059316333,583740.94,366.6819797935963,554571.25
42,369.7219257025216,582580.8,369.54763767305866,551890.5
43,369.9646010599003,584228.7,367.6001407428036,555507.44
44,368.98844976840803,582249.94,366.53890097028176,570914.44
45,369.34696805257613,584171.3,363.9955851798389,556636.06
46,368.2579875032456,581524.7,368.1305898597513,567952.2
47,368.3369288582519,580771.9,364.7180263306144,547132.8
48,367.5500636771795,580223.44,365.1313034986145,565962.0
49,367.2262914579131,577470.44,362.39755074325905,541282.8
50,368.4602901033797,582013.9,370.29174565152636,545354.75
51,366.69942457233094,578374.5,365.663104960487,554571.9
52,366.918720293942,579872.4,362.6486628400004,556437.75
53,365.5350566080205,576781.4,361.57133507388875,553225.0
54,365.85935910633094,576912.7,367.65959936887145,575848.3
55,366.1005808837206,576721.6,369.85881409653507,582191.94
56,364.43953804874803,573355.5,365.18177308799926,538698.6
57,364.11712078464325,573069.2,365.18620923402847,558671.1
58,363.93504604319526,573784.0,361.55312962293476,558525.5
59,363.3371821141966,572266.5,360.05632236066396,556798.75
60,363.4764383951514,571519.94,371.4079492389608,585389.06
61,362.6284671762966,570999.4,381.4468606173405,592069.4
62,362.9117271520849,571896.2,366.0736810756926,554728.2
63,363.2854571156887,574312.2,363.5817518913655,547562.2
64,361.8756582726631,570308.4,368.86965740495435,571322.6
65,362.3807647204034,571202.06,361.3951674616406,557972.4
66,361.5962635640314,570099.6,360.87320981925086,541859.4
67,361.370229814682,568922.3,359.36673246522025,563792.7
68,361.22729904146877,569730.9,365.9401797049103,534604.6
69,361.96192844793796,572906.4,362.6402669823437,553129.2
70,361.17371589677623,571056.2,356.2789364873135,547667.4
71,359.7182225660389,567730.44,355.906926670576,557620.2
72,359.62283701905466,567128.44,358.18417893058745,537730.3
73,359.41685351517356,565551.1,361.38105154228396,549819.0
74,360.1908266127717,568921.6,356.6550222946633,550244.9
75,359.3820337751052,567270.3,357.6250606806975,564297.3
76,358.93736295954346,567646.5,366.10835815359235,545293.25
77,359.50110287917374,569903.6,363.512665029393,554111.7
78,358.9221110736279,567321.75,353.4034033945507,533246.94
79,357.9728435739041,564618.25,355.66481798150875,541841.56
