epoch,loss,mse,val_loss,val_mse
0,501.6128188640679,914483.06,480.10362883494435,850745.3
1,468.5009240995565,823739.2,451.75187137161925,765592.2
2,452.27344961799275,785750.8,445.53009000068937,767431.3
3,444.6156155523735,762982.25,435.9528863402761,721414.0
4,434.752843026088,721694.5,426.814207089892,682887.6
5,426.2085633430595,691085.3,420.67681621783646,663542.56
6,420.8614365431326,680536.5,419.66530207640267,678106.94
7,416.74548098916114,673387.6,417.7612996894818,624585.3
8,412.5620379460502,664761.25,407.98406230793177,626780.8
9,408.1301627409373,655716.44,399.1083109401261,623337.7
10,403.8018417844495,648506.1,410.0946485903796,653070.2
11,399.7678718321529,642567.8,394.26732473102,613666.6
12,395.98608266942364,636965.2,394.9860435815806,618849.1
13,392.1682908319675,630707.8,385.8788102070877,595582.5
14,389.07140156152406,624549.44,387.64944603093727,611275.8
15,386.11381155314604,618581.7,380.09530403085745,589156.1
16,383.27601201367173,613529.1,383.5148809745543,596058.2
17,380.41261670149174,607913.0,383.8742830356091,566099.75
18,378.0207297374229,604188.8,375.05113937553506,562456.56
19,375.82634626178975,601337.8,375.10285213324465,584699.7
20,373.83666634967545,597540.6,372.749163042513,581267.75
21,371.8309109337,594856.8,376.6056752255291,590776.6
22,370.3325871163657,592981.44,375.64640289792095,603214.9
23,368.98541452350145,591112.2,366.7317204803752,564559.06
24,367.4493660447132,589229.0,364.7908132279482,577733.4
25,366.1058888530852,586425.2,367.2532000338554,568069.25
26,364.8933335585236,584247.0,365.74495606507907,556276.56
27,363.5182163078067,582102.4,361.8658404152652,562795.25
28,362.1557365988687,580532.7,366.11197315737985,570441.7
29,361.2430134087976,578974.6,362.58541015123035,564959.06
30,359.84378316787485,577164.2,356.71518869066,552395.0
31,358.7495882464155,575088.06,355.70844207401507,547552.6
32,357.8350344555399,574784.56,355.1718443184021,540570.3
33,356.61425850612875,572592.6,365.22708328577863,574809.06
34,355.52104585216716,570571.06,359.8132367579404,540018.2
35,354.52379799921897,569450.8,351.9999330150003,553265.6
36,353.71112131601524,568755.7,359.1728080686491,559492.9
37,352.5644524814293,567304.9,352.76486777591913,530784.6
38,351.4845651418721,565579.8,360.31434527156597,571308.5
39,350.64297980068983,564817.56,346.3137283845325,542053.0
40,349.938530855344,564845.9,348.7702477592086,537039.75
41,349.342575189465,563104.1,347.8956649279958,550884.94
42,348.09817978557305,562697.06,348.0738291370788,547095.4
43,347.4919244714917,561052.94,352.54397599574907,538321.94
44,346.8408135322966,559960.1,346.821348600013,531155.9
45,346.2839458980033,559788.06,343.7441166984834,531641.4
46,345.52611917925174,558603.0,344.06052290169924,540777.2
47,345.0187154735584,558491.44,340.76936108612875,531636.3
48,344.0008504217248,555801.56,343.4357947517524,529535.5
49,343.77945421493104,557847.3,340.0270881654208,529771.5
50,342.9077506585612,555017.7,341.4566185548786,526392.9
51,342.458062627941,554120.7,341.92162187406564,538390.06
52,342.182195991712,555095.6,339.92342104617853,527686.6
53,341.3678387345795,552597.06,344.11038707662567,527769.0
54,341.1625101857976,553223.3,338.9108889459751,536165.56
55,340.5696567061384,552309.56,342.3553844966943,543157.44
56,340.46942611373015,552363.0,337.1347775835799,534861.1
57,339.73198385170497,551614.56,339.94409462594024,551322.6
58,339.18698958636213,551101.0,339.62408036390684,525323.44
59,339.01153705531135,552246.75,336.98527099908796,530832.4
60,338.1903090857893,550210.0,337.4098458569601,523107.9
61,337.9473772493983,548911.0,340.31367647558847,530012.0
62,337.3719837246687,548881.5,334.5469511035063,515552.72
63,337.01197424500043,548989.3,333.2188735707078,516830.3
64,336.7486356698425,547017.56,337.84605046596226,530590.25
65,336.0794460975978,547630.56,336.9074093823102,539210.06
66,335.92446444638813,547241.4,337.1621146401436,515302.9
67,335.16962018103567,546296.7,332.8780911968534,518150.75
68,335.0383843636689,546355.4,339.8017648840623,539579.4
69,334.6772346660256,545354.75,333.00618707047084,527869.56
70,334.4833981019255,545821.9,338.47172123623096,545737.9
71,334.18755656561945,546018.7,337.02966206108937,528031.6
72,333.9017899437788,545699.75,334.1233121626125,528910.7
73,333.70653787325557,545693.1,330.21709858545154,511138.4
74,332.839383773576,543061.6,332.4242608729101,518722.84
75,332.565735032459,543259.25,330.52571051962616,526927.2
76,332.3853386353278,544020.5,331.12057785233975,505196.7
77,332.0974004463081,542797.7,330.23408256491956,520690.84
78,331.53128904529484,542541.2,329.0741938079921,517825.12
79,331.34307138800136,542051.94,335.09589253477094,552663.9
