epoch,loss,mse,val_loss,val_mse
0,564.9091810024513,1088584.4,492.20229780774173,871997.4
1,491.78981011079134,899397.44,486.5548402431039,867209.1
2,487.4144163452036,888845.06,482.9202854451097,853789.06
3,483.93932803173624,880622.1,480.6129394603903,833134.6
4,479.8779709005874,868607.06,475.0311592420458,827666.8
5,474.0412856961689,850254.6,469.40873738901786,799939.56
6,468.65311599492395,829062.25,464.7264695701603,791268.4
7,464.66702221376744,814495.06,464.0628404510325,797138.44
8,462.12380103065226,806261.6,459.80445288352774,777144.75
9,459.7648449879639,800221.25,457.23255222445636,767314.6
10,457.68712398393797,796252.9,460.72492591878,747347.6
11,455.9473153155143,792888.75,455.6575521339703,771241.6
12,454.31821918412953,790239.06,452.94451974197904,756312.4
13,453.0224906242532,788713.6,452.1127162471425,771170.5
14,451.73640461419495,786838.6,449.9979445046687,757880.6
15,450.59038148514725,784656.7,451.47065197616087,741060.25
16,449.64376121319316,783008.2,448.0347225840197,754306.6
17,448.61281091781274,781056.5,446.3863355525622,747653.7
18,447.8174330114745,779880.44,447.438315109838,765350.3
19,446.8823059197443,778066.75,445.75490599432294,763555.3
20,445.8993328993645,776340.3,446.16559591500766,764368.56
21,444.98852647127677,775019.2,442.87289293642334,749108.94
22,443.9596806994443,773232.44,442.3025286447149,739612.44
23,443.12500921114844,771503.2,443.69314643775374,755480.9
24,442.27212387936294,769546.2,439.98630227262754,736958.4
25,441.3658752918812,767503.94,439.32835776602144,744839.06
26,440.5081119809805,764772.8,437.94868512775065,727676.8
27,439.5922445785061,762376.1,440.4462529583436,743560.56
28,438.64201018328356,758609.6,436.10285360501905,741093.56
29,437.78786133759894,755888.3,435.9010214900375,715218.2
30,436.9217941154284,752933.2,435.0591329863477,720364.94
31,436.05928075576367,749802.5,437.43211724213506,715620.2
32,435.16504719392367,746364.8,432.1183658254889,710945.7
33,434.29327435509873,743408.44,431.88147971855676,708538.9
34,433.39798839081226,740029.94,429.9679527407931,705347.06
35,432.69803520363644,737062.8,431.03669899651976,707373.1
36,431.9467456662615,734105.1,429.2699703220268,698129.6
37,431.215165823161,732071.1,429.0754633427647,700049.56
38,430.5016149676712,729907.7,429.8961995927062,692862.8
39,429.9213010638297,727552.4,426.2889591521551,703788.94
40,429.2722935871136,725809.5,428.41170034830657,693785.0
41,428.6495044465175,723488.6,427.2095488626814,685203.2
42,427.9208255974457,721596.25,428.6621206087007,710921.25
43,427.2966686875171,719388.1,425.9108284502126,687849.2
44,426.5197874382815,717422.1,425.2525005645361,673396.56
45,426.1123700095738,715719.94,424.22440163244596,674122.0
46,425.42942006221,713855.6,422.758759810846,683404.3
47,424.8109370143904,711039.75,425.0079959070889,664996.75
48,423.97990764990084,708952.0,427.2125054703334,700583.3
49,423.5892908364811,707032.0,420.4478617817001,676287.2
50,422.824118204426,703699.9,421.3318898044434,679785.75
51,422.11814706801687,700651.1,421.6426285296959,677967.94
52,421.3479900416162,697629.7,418.3488823888932,664719.9
53,420.7000604474838,693914.25,419.25130764789554,674112.56
54,420.1406219396211,690861.0,419.3900649595651,650049.8
55,419.44228815755577,687876.56,419.4910977726886,656345.3
56,418.60047600256155,684486.1,417.4574893031832,653717.2
57,418.12126093236736,681650.6,417.45228716076934,663455.06
58,417.0727153497166,676972.7,417.2977411331855,653937.0
59,416.2818565441364,672982.3,415.65495082609056,643735.75
60,415.54476222567695,669354.56,412.94910164761416,629820.7
61,414.7669627558112,665677.2,410.5168956146609,641749.7
62,413.9756177859044,663185.3,409.69603903918056,631796.44
63,413.03863691544024,660164.3,416.1816209866638,648437.56
64,412.29085143661507,657564.1,410.8432248176118,625757.56
65,411.5516564077117,655558.8,412.1605877088691,628623.56
66,410.97111902622004,653284.7,411.27796913083404,644924.44
67,410.28768250120294,651700.8,406.6352058407617,625468.56
68,409.7284128156888,649771.7,406.6832746600613,624202.7
69,408.9351366115701,648018.3,411.5543525056509,651205.2
70,408.58119014950506,646488.5,405.39571487475746,630812.75
71,407.8503665749246,645122.2,410.50126410450844,644600.25
72,407.4089837945118,644170.7,408.5656560699614,611644.7
73,406.7581678326931,642521.2,403.02043382308705,605929.06
74,406.2543011731806,640963.7,405.0925823589108,631737.94
75,405.6651426639338,639007.75,404.3159321735196,605813.3
76,405.1879020606271,638047.3,408.2711382493249,625085.44
77,404.61399023241535,636628.2,404.9664896715385,625280.3
78,404.0143175745127,635528.3,417.11261840441637,595370.0
79,403.49080070929614,633927.25,403.71061907164426,631984.7
