epoch,loss,mse,val_loss,val_mse
0,159.90366505725044,80479.26,146.88652690822917,94187.305
1,135.591152091988,67150.695,127.88147270052154,90511.19
2,129.72006142414918,63625.008,124.49720508161762,89626.82
3,126.09394759916458,61497.266,123.63420156846314,89343.63
4,124.06226264629043,60492.633,123.66360413083007,88227.805
5,123.03437979907548,59827.465,121.31255528589863,85995.95
6,121.70835295144249,59002.496,120.4993725850501,85015.56
7,120.70199830992883,58478.152,122.42236179427047,87287.82
8,119.50192311105607,57518.688,118.45232430792119,83898.07
9,118.6162316080402,57057.535,117.27022655805571,84944.11
10,118.11977682193788,56976.92,116.68384119290913,84041.63
11,117.3462868618364,56567.906,115.68285734658863,85295.71
12,116.29543721049774,55591.242,116.96664607505355,82725.734
13,115.46800117207175,55207.62,114.2945793141744,82091.48
14,115.47580570834023,55237.383,117.12454186993637,84828.53
15,114.63103674640175,54504.277,113.19788428937282,79891.125
16,114.97177141028293,54974.18,115.87961117227051,83682.1
17,114.82775826213741,54922.02,113.45498857552444,79694.8
18,114.30050630404168,54618.41,113.96893231082689,79451.94
19,113.50781761097306,53940.48,110.87643870146042,79565.94
20,113.25387562473281,53639.523,113.2726652853634,79928.83
21,112.89877585077487,53573.594,111.90633924732133,79197.92
22,112.2721198223719,53163.293,112.43076325355078,81165.36
23,112.1945845487238,53142.566,110.88461346298031,80314.305
24,112.82602558291259,53839.938,114.79004758824578,80543.914
25,111.83099718855209,52978.117,113.0238477142303,80155.52
26,111.28302284048385,52660.55,112.51363269606355,79691.45
27,111.60296762841088,52716.234,113.57406524612999,82452.47
28,111.13082194253177,52446.953,111.52141826626962,79465.57
29,111.72549346439979,52773.574,111.6160108079001,79880.95
30,111.2521688181813,52575.5,110.1532623381424,79170.24
31,110.91537667272472,52282.85,109.42799565871451,78473.01
32,110.9659878008005,52329.715,111.02833632191633,79672.69
33,111.10632005308857,52424.523,110.99362861631516,79766.07
34,110.63452624798823,52175.652,113.693278134766,81726.375
35,110.65250497054653,52221.543,114.70305119050008,80259.64
36,110.57675300300622,52114.55,113.22279927720709,80884.3
37,110.35701370038906,51953.04,111.38936473965097,77868.52
38,110.56036270942006,52075.438,112.25675585116211,77893.14
39,110.55718687301925,51860.863,109.48920341878909,79213.17
40,109.86158142094853,51431.48,109.84175906170555,79057.66
41,109.79819400896545,51447.266,109.35188391716638,79045.79
42,109.91361217213279,51615.24,111.87908940186252,80363.21
43,110.05250967400414,51597.68,107.37425550504086,77322.664
44,109.84961350825654,51650.797,107.81029337889464,78182.44
45,109.53664428496562,51241.457,109.03239980275181,77949.74
46,109.3386137477991,51011.754,109.15958196661279,78407.9
47,109.29264934047931,51124.996,107.0218560544534,77748.1
48,109.01787151408797,50837.375,111.6372034517929,78830.45
49,109.1613195861588,51028.96,109.5610835752772,79568.14
50,108.8499348083464,50806.574,109.45095244321632,78100.08
51,108.84684226017039,50731.82,106.92253688908315,78370.86
52,109.04630100576817,50876.723,107.33814273940399,77403.21
53,108.65215281403366,50645.383,107.1938714592234,77800.6
54,109.71242625472927,51442.625,108.75865586482234,78788.69
55,109.30421105277638,50966.47,111.93752573366761,83373.46
56,109.17586894145533,50911.5,110.19201226909897,79931.516
57,108.91854380083686,50735.945,108.54293184673702,78390.7
58,108.90089403380867,50795.336,110.26894774912412,77812.48
59,108.88296820035502,50734.73,108.04991115166501,76495.195
60,108.46760467120579,50589.22,107.40635313452047,76972.26
61,109.06435620859891,50866.73,107.17575802337987,78070.3
62,108.4113303713438,50409.387,109.107657650473,78685.41
63,108.25375791207081,50380.71,109.29255614887016,76656.45
64,108.5245806452106,50667.35,106.58580367660136,76605.695
65,108.23378657893974,50379.363,107.30612301218675,76861.19
66,108.18209227468788,50439.223,106.86462312173312,78026.53
67,108.32477176540038,50644.035,107.8382674006296,77120.3
68,108.25874834751882,50461.06,109.13955651242595,78139.73
69,108.26078405650723,50504.895,109.2651482933986,76942.164
70,107.82747604516373,50198.938,108.30352697493625,79171.24
71,108.0680703868886,50274.68,106.15069297433057,76862.34
72,107.99895539328831,50387.023,106.0435686017027,76105.98
73,108.0452687797927,50262.77,105.43775143991007,76062.62
74,107.78058202552194,50271.15,111.22633629710637,77893.0
75,107.80998310697179,50277.44,107.03040410255414,76705.164
76,107.77029461444927,50146.707,113.49153407599387,76900.086
77,107.90918394973298,50231.824,107.01315652715395,77230.52
78,107.85118399472798,50360.996,107.87597780323571,77910.22
79,107.79850728246345,50036.324,114.73429960300074,77989.234
