epoch,loss,mse,val_loss,val_mse
0,213.85291306311342,151998.88,166.1050527621256,118001.04
1,163.77691706989992,88009.305,161.77564960211188,113835.14
2,160.03812714033768,84507.7,158.95991259758011,112464.72
3,157.24336712751068,82044.12,155.86510329834994,108927.77
4,154.4617090916433,80107.35,152.8566862793159,107466.45
5,151.68011339922913,77911.22,150.45549688817297,105347.46
6,149.54810955394217,76164.99,148.8539633081403,103196.14
7,148.02963573541962,75316.92,147.7014389971909,102860.49
8,146.86769741397947,74819.664,146.57397023289687,102211.15
9,145.9028905354628,74498.73,146.2646244614422,102234.05
10,145.0307322905845,74070.6,145.66993834121644,101810.57
11,143.96369929699335,73580.85,145.94045539083322,100542.305
12,143.04706868379057,73070.44,142.98365813430996,100882.65
13,142.22657406305063,72627.95,142.07684307971246,100221.41
14,141.4233344202282,72195.766,141.2391383854423,100115.21
15,140.65116647987807,71847.25,140.7975591711739,99872.65
16,139.84605496971548,71473.05,139.87668254112077,98237.68
17,139.04203971068398,71017.805,139.30853200347275,98138.67
18,138.22490473279433,70625.336,139.1134586656903,98284.555
19,137.32254761657796,70229.19,137.2189790578943,97933.88
20,136.14935419113695,69606.445,137.67749609783266,96194.57
21,134.90001307515536,69016.54,135.79050556604273,96148.39
22,133.52620357700758,68390.555,133.41952202025863,96986.28
23,132.1879641225859,67870.445,132.68781570002753,95275.914
24,130.95217825860536,67297.52,130.82868334653548,95458.21
25,129.7352179276342,66714.23,130.84112217885962,96670.08
26,128.7957008450973,66283.016,128.89968547908776,94918.36
27,127.92624366759252,65971.984,129.55276145587106,95528.42
28,127.113856812986,65594.586,127.29174451500124,93390.96
29,126.31353163869441,65218.67,131.1192013936895,96637.99
30,125.61002453159885,64902.613,126.63412137863149,94145.21
31,124.87388352110607,64544.043,124.87849254731573,92160.26
32,124.22659346887043,64168.17,131.08613477816797,90550.74
33,123.695987311231,63782.965,124.28411748179347,91794.38
34,123.10958461375797,63453.336,126.48222811086204,93491.9
35,122.61338795508657,63128.465,122.61528511193087,90646.89
36,122.04816479617809,62782.53,123.68543497324826,89517.98
37,121.48519843591362,62401.785,122.9772855408186,90241.05
38,120.92988392885994,62036.39,121.0858155605417,89622.71
39,120.51781624480456,61681.53,121.91429141990261,88639.48
40,119.98631348730136,61246.094,122.1989534502512,87552.08
41,119.4770593267529,60830.215,121.75099672832148,89949.59
42,119.03538295150805,60453.83,119.95935454011344,87743.95
43,118.48866883646541,60053.55,118.89551527118928,89170.72
44,117.98776874622376,59683.33,119.82133089301833,86612.93
45,117.49608277272777,59231.93,117.27341641938871,86237.445
46,117.11906115247422,58881.996,118.69958464688743,86188.625
47,116.62192630517383,58525.344,116.19183967835981,85958.17
48,116.1737966585059,58229.59,115.94022241147651,85273.83
49,115.8590180383009,57947.91,116.69559945373939,86034.02
50,115.46900714069855,57696.895,116.5746993786586,86590.53
51,115.10238724921932,57438.32,115.41541534683158,84720.57
52,114.83318005840317,57258.285,114.81490456365579,84670.97
53,114.52448185226497,57011.17,115.68133846481322,86849.14
54,114.24770040271663,56843.09,115.30413782552908,85127.695
55,114.0255715794423,56638.324,114.86742153511217,83526.68
56,113.6684283969783,56355.297,113.46838858308448,83786.914
57,113.41218886330348,56200.625,113.21842378881163,83924.414
58,113.27592872070664,56055.04,113.4182645911186,83727.664
59,112.96756565996579,55893.457,114.70010730115605,83996.94
60,112.76894244100868,55701.31,113.18946702409498,83897.05
61,112.56519905534111,55599.133,113.06247780831761,83041.17
62,112.27178782775623,55412.164,112.4153345336581,82456.68
63,112.10244003990117,55312.516,112.18846272050503,83813.08
64,111.89411853692111,55199.496,112.00978863511591,82585.36
65,111.74353333881923,55111.406,111.70346689822752,82728.37
66,111.54062074172397,54960.66,116.18920216449212,85123.32
67,111.35659600456222,54847.96,114.45968354087539,82389.91
68,111.1023394014655,54789.277,112.49513359661643,83113.11
69,110.93574052473076,54667.707,113.19120010467574,83850.445
70,110.7661688300241,54537.31,113.44026373463743,83269.31
71,110.55495959345032,54448.19,112.48467282296491,81807.6
72,110.38787915175702,54381.152,111.07357684830079,81772.164
73,110.23840014999654,54305.617,111.09138661140197,83418.44
74,110.05486855612082,54237.38,110.28685898311309,81770.29
75,109.95581707583756,54155.0,112.46022310269598,81271.58
76,109.80434721482902,54040.79,110.43369019073346,82486.805
77,109.63795469889119,53977.977,109.90347518855471,82321.664
78,109.47400078277629,53856.516,111.25176029944352,80714.86
79,109.31738040827904,53799.832,109.880906660354,82155.71
