epoch,loss,mae,val_loss,val_mae
0,408115.23818180757,436.09195,111353.07566951375,208.36588
1,90153.22350003288,189.76692,89084.07460701892,176.10617
2,75259.51489224476,163.2687,80595.28176285063,157.66641
3,70701.22471933246,153.64403,78363.02796601308,153.60837
4,69287.15058643522,151.0103,77273.14746117956,151.84358
5,68457.40480908682,149.30489,76700.38841286767,151.31819
6,67814.91827404204,147.97276,75820.56011648713,148.04918
7,67258.69275237521,146.78313,75260.53456787573,147.11426
8,66719.38736436146,145.71948,74767.00771664309,146.24915
9,66098.9242336239,144.50351,74023.7363712122,145.78821
10,65465.52649038639,143.37958,73349.33280778784,143.42188
11,64810.712841617235,142.16505,72884.24208615633,142.14417
12,64181.04578463247,140.96779,72022.6860253527,141.90564
13,63541.2874398589,139.80103,71615.49648831255,142.72562
14,62924.875650367845,138.72758,70598.84973363396,139.02388
15,62271.47024014178,137.5479,69913.84668444807,138.17789
16,61637.84831395627,136.34273,69403.82291935626,136.44362
17,60995.322676831565,135.12123,68730.31015763782,135.47125
18,60287.62277829207,133.80098,68063.23709078456,134.51076
19,59621.08991275157,132.42447,67283.87757232194,132.54637
20,59013.05003208522,131.23532,66567.7314342583,131.234
21,58342.82214936533,129.86156,66071.87655598045,129.96149
22,57729.42341678254,128.57405,65411.48945993504,129.01605
23,57177.50394358763,127.42735,65102.846157880536,126.52658
24,56639.086306476645,126.26317,64436.35096282946,126.0141
25,56123.15292618646,125.04617,63753.09358717234,124.47912
26,55580.20346095374,123.76422,63482.922390594016,122.74401
27,55099.4912900379,122.58026,62997.439867859466,123.538574
28,54619.888351379515,121.422226,62433.2695880541,120.892265
29,54129.96803115718,120.18687,62041.35069252587,119.78933
30,53603.67670665587,118.81947,61535.132467479656,119.25266
31,53084.39365113172,117.52281,61173.58396129833,118.84666
32,52586.83277008663,116.20452,60525.00139896229,116.47046
33,52048.10689967477,114.78586,59939.79569550809,115.39262
34,51549.364422442915,113.371605,59505.05024225657,113.29176
35,51083.83786971389,112.07186,59021.002669792615,112.09517
36,50688.655807418276,110.95063,58963.19405893683,113.911766
37,50311.104065072526,110.00472,58356.12436434277,109.682495
38,50024.428651525144,109.05802,57936.38332615751,109.05075
39,49738.04653367834,108.24,58342.90988223477,113.13841
40,49511.10304650944,107.53484,57731.096446419535,110.02861
41,49239.33058262468,106.69532,57473.53137103146,108.98459
42,49020.43401064724,106.09284,57374.66018981606,109.12892
43,48829.21288569874,105.43325,57029.64845718778,107.14308
44,48619.964779419875,104.82419,56940.364542075054,105.73894
45,48456.649249500035,104.35324,56584.64456174993,104.213905
46,48324.34242155836,103.92992,56526.274221945234,103.43816
47,48168.885270447434,103.29922,56499.96162011743,103.98856
48,47987.390091911046,102.72994,56158.12218141938,102.81868
49,47842.506557612476,102.2614,56133.235422486934,102.81156
50,47709.134636574054,101.88216,56069.612393040465,103.466545
51,47587.77769672481,101.45874,55663.02986878899,101.7393
52,47448.78949811702,101.062256,56108.75602930317,105.330185
53,47313.416911762106,100.62923,55537.819513530994,101.51516
54,47189.00391301086,100.19552,55453.626618916795,101.2462
55,47065.37925056988,99.733185,55246.060668390586,100.96636
56,46950.723812009346,99.4353,55103.61797226798,98.98221
57,46827.094337243805,98.95057,55161.79290194064,99.42902
58,46682.961353547886,98.460304,55004.420153448526,98.28469
59,46589.20406516765,98.18212,55028.279364975366,101.87541
60,46440.21706926304,97.67755,54650.82957794232,98.014915
61,46364.26531201281,97.31381,54636.67805430149,98.97758
62,46259.03318226485,97.015976,54567.240922640565,97.22647
63,46171.05662620296,96.76349,54290.06343250705,97.25406
64,46061.31368863786,96.404945,54535.762165920896,96.49456
65,46003.676337713194,96.1815,54282.2074503416,99.00853
66,45879.02677624519,95.80961,54053.20123279417,95.71963
67,45789.678239367306,95.5936,53947.59142183885,97.61819
68,45702.613814474855,95.25926,54046.99415603634,98.554886
69,45633.95819542645,94.9418,53712.66728096856,95.593124
70,45538.40619241376,94.74374,53540.92850211789,94.88251
71,45442.832010602186,94.5037,54142.79318426669,99.68758
72,45368.38587804178,94.13314,53315.0649903433,94.70196
73,45272.5513750848,93.92666,53519.942618985224,94.03636
74,45173.600774706574,93.707115,53284.17885940275,95.1452
75,45066.22721709763,93.41057,53155.073955385546,94.910736
76,45005.434374205004,93.19898,53076.73044607677,93.64153
77,44891.96195853471,92.88037,54084.19854315239,100.25812
78,44851.73872326266,92.69487,53156.49202943291,93.34188
79,44769.997434881,92.55715,53087.474079337895,95.17923
