epoch,loss,mae,val_loss,val_mae
0,125192.30639633362,200.87228,75056.07960900707,148.71156
1,65071.313568182384,143.00368,72121.37048116945,146.55289
2,60256.51851973656,133.35478,68870.90937503228,141.81262
3,55649.05144840109,122.92147,61837.778091724416,117.31293
4,52676.09555754561,115.450966,58883.88513888602,110.26677
5,50788.88911622338,110.54222,57538.70714727882,111.65289
6,49178.37578707997,105.881256,55752.545972428066,101.44355
7,48169.05234494589,102.826805,55498.002096506934,101.497246
8,47365.80088985698,100.34383,54830.409460480485,97.16644
9,46834.22396435809,98.48353,54097.002660513535,98.49258
10,46515.69064446381,97.58372,53899.56030812027,94.33222
11,46227.2376872793,96.72037,53487.83108583293,97.199844
12,46001.054494688,96.12136,53350.740044597675,94.96505
13,45761.66235515276,95.2725,53154.16616562332,91.88335
14,45488.3367704706,94.38174,53238.03743817713,97.40192
15,45302.88328389183,93.978264,52746.01539084447,91.67223
16,44997.350213588914,92.81537,52401.392815508036,90.59703
17,44856.08257118475,92.577286,51861.37417117657,88.85873
18,44709.91543999187,92.32854,52235.90735695373,93.22092
19,44317.16695591156,91.29907,54372.698339900235,98.97903
20,44262.27906253805,91.41611,51143.780017657686,89.64962
21,44017.42686482269,90.53485,51886.793406157696,90.42898
22,43873.04728245241,90.21872,54707.428351958195,98.452065
23,43561.25874739316,89.13986,51703.088214827934,88.78048
24,43375.31386482799,88.82063,51301.59144620652,87.642555
25,43227.82081803589,88.45764,50849.6864013571,86.90769
26,42930.71511150056,87.88923,50942.52999062732,92.06231
27,42844.323403462964,87.43751,50406.231301285065,88.45396
28,42630.92154091484,86.80543,50201.84249288658,84.44048
29,42596.40739411469,86.775345,52109.61337162016,90.950775
30,42480.47139978268,86.46232,49515.17778908122,85.360794
31,42379.69372331497,86.19969,49932.58899160784,85.173515
32,42265.32002804263,85.92022,49431.715040385774,85.03265
33,42234.02361424221,85.60421,49429.6053447331,85.4865
34,42158.21285273529,85.44138,50540.93812718502,85.31495
35,41952.03671261596,84.87663,49801.029545231555,83.93046
36,41971.91460913616,84.83983,49155.43686869991,82.222145
37,41838.2885159148,84.438354,49080.05313708701,82.04907
38,41734.76286762957,84.0827,49606.59553109895,82.52786
39,41736.82835449988,84.03956,49184.916858649456,82.253815
40,41662.35904528902,83.9854,48822.088245569925,82.929214
41,41566.862043196685,83.44767,49229.85963529832,84.27443
42,41503.99091277155,83.6179,49447.40569720898,80.91841
43,41417.73941124842,83.33909,49611.11742197828,85.420876
44,41413.68951886505,83.353516,49648.675555566675,81.66542
45,41395.68665458635,83.087105,48631.13744493875,80.57005
46,41284.648965798595,82.78914,48404.84643754389,79.88841
47,41142.46785720935,82.416985,49994.17298969974,89.50438
48,41032.5972966842,82.15876,48732.12510158574,81.58546
49,41023.9377960001,81.99398,49533.84329919816,81.96103
50,41008.568414684974,82.06935,48981.45974808351,81.29811
51,40913.37516096969,81.814285,48832.068623465646,83.37414
52,40933.51364264021,81.910095,49009.58414881641,80.13807
53,40920.99531174917,81.739105,49182.48462811713,80.96616
54,40764.95964400081,81.21498,49036.08195120786,87.26576
55,40638.30726701557,80.947,48631.77248385279,84.05654
56,40707.1865693706,80.88324,48820.31173669493,79.44207
57,40595.92829350517,80.66979,48829.46029135338,80.290085
58,40615.0534416666,80.87087,49601.06867212029,82.54875
59,40468.816911879316,80.63828,48088.058548887675,78.388016
60,40560.1607944381,80.69613,48884.01309826657,85.34263
61,40468.590512863106,80.34646,48120.02100234704,78.179855
62,40416.81871317368,80.080284,47947.58281876136,78.15507
63,40286.647731236124,79.802536,47995.16893409692,79.49707
64,40219.525516439906,79.61681,48582.60740347822,80.02637
65,40267.3896617299,79.90604,48613.09943266907,79.052055
66,40287.73557612338,79.92041,47576.50874258642,77.16515
67,40148.81208618592,79.26212,47888.13858957361,76.97848
68,40117.328139863705,79.44617,49186.497101861365,81.0481
69,40141.328878088796,79.43359,48440.130233158234,82.1526
70,40052.87422246677,79.00142,47935.058794662225,77.95828
71,39993.40322896441,78.93322,48772.8848433272,82.52494
72,39986.21039678384,79.06273,48112.691793631355,81.64069
73,39873.665291830446,78.55147,48559.03213312622,84.1689
74,39958.45284692978,79.005714,49288.716311054726,82.298164
75,39778.19193741941,78.35831,48681.858993992966,79.43255
76,39756.582407616035,78.526794,48380.66899525815,80.6566
77,39806.74752058088,78.51195,47411.97750412475,76.25041
78,39714.43632625132,78.10015,47726.2118984091,76.14407
79,39623.780893084186,78.07729,47676.188816580216,77.9101
