epoch,loss,mae,val_loss,val_mae
0,83310.31382808491,162.55675,73694.77870898486,151.51561
1,56668.41966984599,125.563255,59797.12856268203,115.053696
2,50096.062560494225,108.784164,55292.52758783011,101.69563
3,47488.86964029185,100.908615,54532.54150693204,95.44183
4,45918.11484076707,96.26072,52184.143997178515,91.29908
5,44864.12813843339,93.284485,52297.273147427935,89.83362
6,43999.09345420375,91.03357,52294.51731314679,92.258156
7,43551.47251473,89.725624,50625.68025364482,86.61087
8,43165.765025593435,88.51555,50946.04071603179,93.51382
9,42714.04944719413,87.19995,49427.00504055683,84.269745
10,42459.50341088088,86.26799,53050.30169882983,94.100716
11,42241.78590916468,85.558266,49535.518842581,83.53611
12,42005.79045232238,84.95496,49849.249026019505,84.8204
13,41904.29850720643,84.36431,57626.84809018813,114.58501
14,41859.6103361637,84.14442,51797.60722176966,88.35371
15,41699.35900041761,83.51082,48847.23665434513,82.478195
16,41565.78996448067,82.95798,48937.78652039557,81.04332
17,41381.30274966763,82.30985,51060.25792618888,95.33173
18,41276.21943000926,81.999,49335.434857197404,82.0694
19,41142.444747849026,81.76003,49015.681587532534,87.888336
20,41092.89565788922,81.428474,49759.6733375845,82.10833
21,40893.07199045108,80.969635,51230.838560463526,86.24885
22,40847.535783940075,80.64528,49986.181125676485,90.51132
23,40712.51910704831,80.29439,48390.87748441276,80.809654
24,40664.295939189535,80.211174,48372.08527457035,82.29867
25,40538.11263924936,79.63201,49152.81705041977,80.43275
26,40525.25986907109,79.73689,48020.931099816095,77.00963
27,40402.77421336849,79.36651,48316.65941037346,82.93041
28,40343.96029378048,79.30673,48817.847731208814,81.663635
29,40307.29578755425,79.13462,49126.26079277865,88.68436
30,40198.03031623648,78.84298,48130.80176007175,78.45446
31,40083.21774283525,78.501816,48667.83590110987,80.94139
32,40172.2257827351,78.61483,47795.1349771073,76.95235
33,40012.99105180666,78.19263,47670.26039829678,80.34884
34,39959.6808589724,78.29101,47690.36449309766,76.83939
35,39902.29357665861,78.0024,50147.20212709562,84.56566
36,39772.32021135885,77.75403,49530.371766200784,89.363846
37,39815.47507150515,77.69314,48271.554440141954,77.5709
38,39700.131529099635,77.76798,47644.351221715755,76.4922
39,39706.95970970688,77.55063,48410.50318502353,78.168205
40,39583.41013910153,77.16663,47420.167984363055,75.712
41,39558.500337367914,77.067604,48220.381869180805,76.97924
42,39538.87271386427,77.04596,47857.61659876264,80.95091
43,39427.530614333424,77.05829,47388.12446108725,76.019485
44,39405.11483017316,76.8846,47276.601481650985,75.58007
45,39353.47879121511,76.69613,48133.426200624,80.979164
46,39394.57534037591,76.789154,47465.45960962352,77.986725
47,39340.280040268415,76.47505,47342.52342487239,75.57042
48,39249.30710017895,76.37445,47797.5747790248,76.38572
49,39197.75164026521,76.27437,47244.97816277795,74.90132
50,39201.50988906596,76.25119,47106.87697900556,74.11528
51,39129.03205055923,76.045715,49998.9216905884,84.24969
52,39097.88894838241,76.04393,47375.16955248699,78.69117
53,39062.43855307237,75.82355,47129.283883886616,77.7861
54,39050.41569066191,76.024185,54689.3839742608,101.45446
55,38930.98328250059,75.73053,47334.86580810446,75.67616
56,38947.85827459416,75.72621,48028.58857868885,79.61604
57,38835.63060240275,75.42158,46726.29461969979,73.74071
58,38841.420924742015,75.38037,49233.84769506075,88.94716
59,38846.79142149761,75.4002,46709.9650983195,74.27654
60,38815.33328042455,75.38637,47051.61572394725,76.79909
61,38771.70932043597,75.21713,46792.82166403813,73.28681
62,38745.3648277592,75.14886,48215.063127427085,78.255424
63,38761.11922556046,75.26514,46813.75962127481,74.57687
64,38656.735566147705,75.12345,47369.57172513885,80.67699
65,38709.66811490695,75.11439,46654.14025274757,73.626
66,38577.337403681486,74.96404,47565.34445036871,75.878845
67,38590.23334129292,74.87433,47275.46472909286,77.05629
68,38465.64276875416,74.703125,47670.48234699687,80.80062
69,38492.955822811025,74.608284,46629.03352410043,75.70564
70,38537.112437862066,74.91395,46515.62821390971,73.19651
71,38484.667978874306,74.8422,46494.905226517636,74.186966
72,38410.45004805989,74.44975,47038.106081653306,74.914764
73,38423.480036830864,74.5718,47163.398919185034,74.915634
74,38348.17592107076,74.2878,47489.01956009583,74.22114
75,38410.001335205685,74.30046,47661.54098449974,77.22707
76,38335.086609543374,74.28271,46769.132713940046,73.80792
77,38300.78408698044,74.13376,46827.54195444586,75.29565
78,38167.68283244263,74.27158,47239.88355531041,76.72717
79,38289.71809007267,74.23838,48568.88472814559,86.00801
