epoch,loss,mae,val_loss,val_mae
0,65143.66465437067,138.27689,59295.3424973244,114.264366
1,51657.05649703735,110.45569,62360.41276246075,113.934296
2,48800.435334723195,102.51638,61231.21129520848,111.93182
3,47209.9078556625,98.64765,54563.93403228732,103.355934
4,46373.02244156372,96.21155,53801.59000125227,92.08987
5,45879.15917874472,94.75099,51753.68475984776,89.02093
6,45335.28754201927,93.67283,51060.26525311067,86.84974
7,44931.00715095465,92.791855,51232.96058945387,89.32688
8,44466.678419540905,91.46068,54174.904914256476,103.74874
9,44182.04680935763,90.84262,50739.18497104766,88.44101
10,43978.38273022726,90.379974,53439.01298562663,99.98757
11,43700.73142629333,89.95822,51394.29840854927,89.706696
12,43560.736786502064,89.707466,53121.228910873404,92.0888
13,43505.36392781274,89.14031,50136.8759956653,86.128716
14,43391.5824101641,88.934204,54741.220791397274,96.91731
15,43333.2632969741,88.61368,49868.371136353075,85.251816
16,43197.91625250152,88.33369,50183.422045856074,86.77128
17,43108.873660276804,88.09702,49464.30412825397,85.019104
18,42949.2970633359,87.471596,50268.42768243233,84.25142
19,42837.52745104048,87.41143,50479.74168961692,90.278625
20,42895.206514729834,87.482346,49958.88540755569,84.35254
21,42739.648813088876,87.078415,49824.78487097885,89.4379
22,42707.307291621364,87.02311,49531.692017862304,86.10877
23,42677.19509789356,86.868706,50612.361380592134,86.880615
24,42664.164422545684,86.68949,49738.561159495905,85.243935
25,42632.459702657245,86.7255,51177.05720124272,87.764915
26,42550.91001246381,86.37322,50041.49567338757,84.6171
27,42407.8138030969,86.45336,50089.22694897362,84.66551
28,42321.09289588896,86.0268,52354.51020383957,91.60146
29,42343.2774762833,86.06485,48797.636744287636,81.0603
30,42258.85443060929,86.18306,49701.84601853298,89.28499
31,42313.93179959871,85.755394,50015.43122032309,84.66622
32,42190.75863660546,85.8561,50778.43377553925,91.31937
33,42180.22963061107,85.65363,49622.47761660332,85.51668
34,42058.08270618968,85.3277,51851.36320310402,91.45474
35,42215.5291523658,85.74565,50501.39656010035,86.33962
36,42071.585917744014,85.462006,49328.73990163935,83.14452
37,42019.74830096794,85.11401,49081.28844451337,83.09368
38,41976.83601428272,84.95259,48895.901339592325,84.31539
39,41900.05889323245,84.85101,50397.03752220322,88.054726
40,41947.64426137658,84.81273,49141.52134976785,84.33178
41,41841.64028754927,84.710365,53754.40990393975,97.580215
42,41938.03320245401,84.869965,50279.27922219859,85.19522
43,41772.28251745373,84.589005,50422.030749010446,89.09969
44,41916.352612580515,84.863014,49001.0546690427,81.96863
45,41762.11608231123,84.5334,51653.478290708204,95.90483
46,41739.77565197567,84.6495,48738.82444156892,82.64606
47,41785.230333311905,84.613594,48258.5327112935,82.15256
48,41653.79853198901,84.21307,48955.727748325895,81.79663
49,41808.72945113394,84.40835,49815.71992971381,83.87946
50,41595.26498480424,84.02653,48833.47078006066,80.77903
51,41606.07410983088,84.07213,49321.78164341276,83.13565
52,41610.07299336905,84.214645,49148.64655598528,83.14206
53,41582.26848445489,84.16131,48964.37427758339,83.49389
54,41556.67590564648,84.07892,48302.42061954067,81.266975
55,41583.31664235361,84.15488,49759.284448942155,84.39236
56,41545.49540154295,83.896904,48508.17914556147,80.12496
57,41650.17281290837,83.870995,49506.743039924564,82.14803
58,41529.800688610885,83.92319,48464.44630449401,82.08982
59,41495.69227545832,83.94161,49159.179920889,82.44323
60,41557.62795694754,83.923706,49519.532255489015,87.208275
61,41519.71359225989,83.76069,48857.57123931857,83.496056
62,41390.587610478105,83.35437,50524.413937595535,87.38279
63,41474.1146344928,83.84828,51269.84440316644,88.4183
64,41409.59425371827,83.56947,49665.19374161252,82.76166
65,41421.70292118886,83.70807,48558.54130773443,79.821266
66,41430.428108158994,83.389565,49097.45733399002,82.100746
67,41223.837814906095,83.197014,48635.643271554574,80.04455
68,41401.273908433184,83.53978,48377.728796397816,81.59153
69,41302.35628683142,83.0587,48625.27186994089,83.85433
70,41215.962105674385,83.36202,48787.82305706988,83.14489
71,41235.90490559155,82.95769,50099.66495668042,84.9832
72,41324.28909654213,83.14748,48908.10610868367,83.54
73,41256.777139172314,83.2325,48956.450162936584,81.411446
74,41186.38931916818,82.96179,50186.468519838505,84.75281
75,41298.951215922534,83.38326,49602.07258958587,82.41433
76,41243.32601087983,83.20676,48348.93226276704,79.71357
77,41146.20876508835,82.71375,48588.84324616621,79.36201
78,41241.210736632405,82.940056,49534.40936801245,88.07991
79,41195.706502896195,83.09605,48727.22210188557,80.37152
