epoch,loss,mae,val_loss,val_mae
0,166721.20765967053,244.66774,83265.98741176,162.78838
1,71661.03922278172,155.83774,78449.27278893275,154.07211
2,69070.61070891148,150.92705,76350.92073665878,149.57222
3,66593.9128581151,146.13312,72972.69286621215,143.91165
4,62454.15839981855,138.32524,68287.04120072245,132.8099
5,58212.191364682585,129.48232,64812.43045483945,126.393654
6,55848.73507429067,123.92151,63013.74061965848,123.12035
7,54566.993519474956,120.51757,62003.32737226501,118.53011
8,53690.00894078272,118.18017,61414.94689696318,117.10535
9,53069.09371590691,116.29652,60947.561081228894,115.45592
10,52566.7147434582,114.86621,60199.01004020504,114.75967
11,52125.63592650595,113.718254,59770.41557527221,113.36525
12,51703.943118931194,112.6549,59217.06929716709,112.65542
13,51213.08634491844,111.274536,58813.81222441137,110.06103
14,50675.22384229733,109.738884,58517.384950722444,112.3581
15,50022.97615446578,108.053185,57608.27233123212,108.42151
16,49527.78858818214,106.63198,57262.29877442738,106.302765
17,49166.38354926633,105.54616,57149.700446755356,104.8691
18,48795.47425018292,104.55962,56476.61885799637,104.53813
19,48477.57279445019,103.58042,56432.049440281946,102.34881
20,48219.24921863194,102.882996,56688.5435508508,103.06578
21,47966.37894276375,102.05987,55697.731050164955,100.65172
22,47742.21933548139,101.42226,56307.579239134924,106.11165
23,47483.002730607266,100.527306,55110.01224152522,100.64766
24,47170.49337887279,99.62778,54967.236847390304,98.67917
25,46873.73592558185,98.78971,54620.04202341362,99.968155
26,46567.270495237804,97.837585,54379.18160270181,99.322586
27,46303.682505234065,96.97081,54634.033721462394,101.549515
28,46058.31002603374,96.145134,55054.62945325168,97.6201
29,45813.65375609089,95.45922,53629.5800618261,95.41599
30,45598.214879032195,94.74714,53723.433903025725,98.707275
31,45381.93099324263,94.100716,53487.69871844629,96.75763
32,45189.18670841951,93.44147,53198.224366545546,95.98967
33,44997.30343352128,92.960686,52831.63603391366,92.248726
34,44795.927480265076,92.366714,53019.59991413222,93.23441
35,44655.448035802816,91.87575,52439.825045556245,91.66408
36,44492.78168320485,91.43385,52522.45902786564,90.74005
37,44318.99238742534,90.98846,52559.00862708206,90.891205
38,44196.882081426476,90.742485,52141.90854838741,93.811844
39,44052.20487669205,90.30626,51966.55614528358,92.256195
40,43906.10541877397,89.95568,52864.71044353027,100.00529
41,43785.07874665966,89.70951,51647.72143242023,89.530396
42,43664.02855743852,89.433304,52057.355282180004,89.526955
43,43552.99723562027,89.03088,51459.19138753047,89.29331
44,43455.253075640605,88.86353,51416.85134101243,90.779175
45,43362.17345374646,88.47222,51216.76802545727,89.47486
46,43250.068478743306,88.18113,51694.194380799825,89.20766
47,43140.83514381444,88.03909,51680.730918543246,89.41018
48,43068.51238722184,87.83179,52592.49735142824,99.72991
49,42960.10837950326,87.48999,51003.5771902337,89.64363
50,42913.66489366148,87.32128,50590.11649733828,87.8941
51,42816.28112104991,87.097046,50489.23646553605,86.371704
52,42752.629722242,86.91083,51647.86625987455,90.90302
53,42678.03464206131,86.623344,50530.78292507539,88.60492
54,42618.08085361977,86.45101,50391.074764440506,86.26084
55,42531.66932396118,86.283806,50223.74271374478,86.95071
56,42521.37149648849,86.19877,50482.623299346626,89.77795
57,42438.551672757065,85.9428,50420.94055576194,86.437035
58,42418.15317860617,85.84754,50284.04108445156,88.884926
59,42342.07643291566,85.663185,50046.645748019604,85.9265
60,42299.95570812532,85.589424,50343.78470472197,85.281586
61,42225.638215550716,85.43244,50059.01283720171,85.69522
62,42223.6691491746,85.26578,53311.02515412953,96.74322
63,42163.26598338944,85.21582,49982.126902937285,85.51898
64,42150.116955961676,84.972626,50186.87810264146,84.94945
65,42098.4080066905,84.78649,49965.70176327505,84.88317
66,42059.51170575912,84.90977,50146.36063336408,85.97217
67,42007.26424816213,84.63715,49750.05258986344,84.0249
68,41971.32169323641,84.50905,49921.44723004175,87.8884
69,41942.34023491604,84.38326,49823.81439164102,83.605865
70,41898.47143063124,84.270775,50362.54555027033,91.29563
71,41879.84439245186,84.145805,49703.7095587903,84.75788
72,41825.900167898726,84.12688,49928.476230712426,88.091606
73,41833.238960033006,84.08884,49615.18915538761,83.65269
74,41767.718141184705,83.870895,49978.4402266774,87.02783
75,41748.15709510443,83.91857,49615.487604038644,84.28111
76,41734.26639929294,83.729614,49673.67034500098,84.540474
77,41696.43137976615,83.658714,49666.698133783655,85.79329
78,41674.1980503443,83.58435,49375.11984026752,83.56477
79,41625.28462193797,83.49608,49539.19434791961,85.37205
