epoch,loss,rmse,val_loss,val_rmse
0,95760.52173928653,309.45206,78460.96353638808,280.1088
1,72100.52288715779,268.51572,65994.92930135164,256.89484
2,66314.77799269732,257.51642,63992.22007411125,252.96686
3,63198.73423408059,251.39326,60309.12984999902,245.57916
4,61084.68744806883,247.15327,64397.49756784395,253.76659
5,59621.925281556716,244.17601,59844.88500681546,244.63214
6,58138.58318835346,241.11958,56427.55741018092,237.54482
7,56716.2939167183,238.152,53928.810873943876,232.2258
8,55387.4460756959,235.34543,55224.59922033358,234.99913
9,54214.82657219382,232.84088,58136.262800909455,241.11465
10,53221.94215790564,230.69902,52186.26113907066,228.44316
11,52476.11037105272,229.07654,49994.79379312193,223.59517
12,51928.660975095605,227.87871,51197.0147776358,226.26755
13,51109.238843132465,226.07358,48137.961134304715,219.40367
14,50549.99136294838,224.8332,48623.43977638721,220.50723
15,50267.878062400494,224.20517,50727.82300000731,225.22838
16,49624.011094870686,222.76442,47860.57026270879,218.77063
17,49744.18922866693,223.03412,46361.919267204314,215.31819
18,49163.45480680065,221.72827,49207.76669193279,221.82825
19,48437.64112777069,220.08557,44784.07057196246,211.62248
20,47942.0512963303,218.95674,47738.92552361474,218.49236
21,47855.00077832647,218.75787,48251.60178633205,219.6625
22,47416.55567868016,217.7536,50761.00425996555,225.30208
23,47562.37179783412,218.08801,42430.01695733365,205.9854
24,47484.67069609826,217.9099,44395.95185661836,210.70348
25,46542.97347214643,215.73813,47973.356641051345,219.02826
26,46489.98789247144,215.61539,43426.18172878742,208.3895
27,45882.90987011565,214.20297,47129.71758607332,217.09383
28,45870.858125061546,214.17493,46162.84743409288,214.85541
29,45661.151889191955,213.6849,43647.088018376766,208.91885
30,45347.37804944976,212.94917,42401.075116057684,205.91528
31,44875.83532291701,211.83923,40724.00578796192,201.80183
32,45107.564638602635,212.38542,45193.00453587282,212.58649
33,45047.33509801015,212.2438,44487.80172477062,210.92131
34,44821.69028466489,211.71129,46879.09107452176,216.51576
35,45286.6033788088,212.80658,41977.663956522374,204.88454
36,44177.757044175094,210.18498,41899.052798936085,204.69258
37,44145.79689211805,210.10901,41069.28161391742,202.65564
38,44092.45186640635,209.98224,41138.52952786359,202.82637
39,44193.17989349365,210.22176,41302.74407012552,203.23076
40,43638.80731246051,208.89903,40750.05144467603,201.86642
41,43228.63222587008,207.91498,41246.64232962574,203.09265
42,43233.37688862777,207.9265,43526.03654065886,208.62895
43,43402.50872828379,208.33269,42605.190442706305,206.41025
44,43027.487548828125,207.43071,40699.79676567251,201.74187
45,42930.86431897588,207.1977,39993.006199995616,199.98254
46,42304.949223622556,205.68175,41364.01688104803,203.38142
47,42232.0455589615,205.5043,40372.85199859184,200.93002
48,41943.742187820564,204.80165,41873.00677891362,204.62898
49,42226.70930301442,205.49141,42906.18844116049,207.13809
50,42789.675546726256,206.85684,40386.3812672975,200.96365
51,41933.39656977293,204.77657,41395.7225382433,203.45941
52,41281.6171456345,203.17863,44641.28482841979,211.28487
53,41513.06881451006,203.74756,42122.875670430294,205.23859
54,41630.07790022137,204.03464,38209.97871357171,195.47374
55,41554.548167124514,203.84932,40729.341037368686,201.81511
56,40912.85476966666,202.2693,39660.882855134674,199.15042
57,40270.533827837775,200.6752,39248.13384448758,198.1114
58,39492.32822161762,198.72675,39023.80759495656,197.54446
