epoch,loss,rmse,val_loss,val_rmse
0,139667.4501788997,373.72113,72638.19321426483,269.51474
1,77463.34553079044,278.32236,70004.63680462842,264.5839
2,74055.11660792246,272.13058,68069.92274444287,260.90216
3,71102.27749249114,266.65,66163.72336429017,257.22308
4,68683.66990135898,262.07584,62549.68772048219,250.09937
5,66789.94851402476,258.4376,61527.36372251891,248.04707
6,65211.11924012769,255.36456,59496.899112041494,243.91986
7,63995.841065478926,252.97423,57699.96057449618,240.20816
8,62921.20405642726,250.84094,60522.675528791806,246.01357
9,61454.85205283285,247.90099,57509.30828312592,239.81099
10,60116.249420422464,245.18619,63333.10048962881,251.66066
11,59087.90297769498,243.08006,53501.21129319502,231.30328
12,57979.041225914196,240.78842,50451.973729730256,224.61517
13,57080.241751534595,238.91467,51545.86983328623,227.03714
14,56378.97073697643,237.44244,50572.0885637961,224.88243
15,55553.82338477383,235.69858,48039.678733701374,219.17953
16,55044.8704382632,234.61635,51455.56190189639,226.83817
17,54263.31761259191,232.94489,48064.67483719644,219.23657
18,53652.45220588235,231.62996,47867.72988343679,218.78697
19,52871.63564473641,229.93835,46881.28163066676,216.52086
20,52734.907112698595,229.64091,49246.50826351398,221.91553
21,51999.61647046514,228.03426,46391.961009674415,215.38792
22,51872.09344379842,227.7544,52914.57060500434,230.0317
23,51388.62807535123,226.69064,50019.50629714177,223.6504
24,50990.59270265723,225.81084,44009.11222147375,209.7835
25,50594.648000508794,224.93239,47412.89054734398,217.745
26,50093.598815405065,223.81589,47322.888425050674,217.53825
27,50018.86973866695,223.64906,51531.114672054064,227.00464
28,49999.029230197935,223.60455,49597.824909888564,222.7057
29,49567.213861032695,222.63678,42205.76092361328,205.44043
30,49139.96182994682,221.67538,42503.56581956639,206.16393
31,48887.83152347853,221.10585,41807.970915232516,204.46997
32,48751.06818242434,220.79657,47947.321827249165,218.96878
33,48818.150337283354,220.94815,42709.351802015524,206.66241
34,48327.87223238905,219.83603,41529.70976261012,203.78839
35,48066.50441504727,219.24074,42388.589819691864,205.8849
36,47506.54305696888,217.95999,41053.29552104448,202.61613
37,47231.5435144761,217.32826,45127.47178650259,212.43231
38,47326.23620708049,217.54588,40724.964725895574,201.80426
39,46977.77858753365,216.74355,44477.919226472965,210.89792
40,47431.975704417506,217.78876,42085.91900918838,205.14851
41,46938.18525965074,216.6522,43344.53063210172,208.19345
42,46792.61890469078,216.31592,41757.16029511723,204.34566
43,46590.67053376527,215.84866,43077.81594061842,207.55196
44,46783.14734502199,216.2942,48741.45231265714,220.77469
45,46367.191672958244,215.33037,38997.65246556336,197.47823
46,45680.9535594267,213.73106,42225.840210712755,205.48924
