epoch,loss,rmse,val_loss,val_rmse
0,88446.40185764858,297.39893,76935.60187266728,277.3727
1,69651.97336546313,263.9163,71698.65766273047,267.76614
2,64308.385275512184,253.5904,62816.9559186372,250.63307
3,60465.35337592373,245.8967,59285.53989265807,243.4863
4,57615.673021396666,240.03265,54499.16008666412,233.45059
5,55413.34877597584,235.40065,56030.09970271449,236.70685
6,54167.471311136454,232.73917,53710.6291879434,231.7555
7,53139.63912172077,230.52057,50553.029087812814,224.84
8,51816.972231151674,227.63367,50374.230524936414,224.44206
9,51056.39501533188,225.95662,49010.608133721835,221.38344
10,50336.89891821597,224.35844,49993.4211831001,223.59207
11,49677.02065568812,222.8834,53540.721386497964,231.38872
12,49160.969262804305,221.72237,47543.61971984754,218.04501
13,48683.211257646064,220.64296,49336.43242647345,222.11806
14,48292.402423570136,219.7553,48519.9397535472,220.2724
15,48428.06004458515,220.0638,47262.349026954864,217.39906
16,47622.65211972469,218.22614,45373.07556219912,213.00957
17,47159.40762979844,217.16243,51064.46015073795,225.97441
18,46637.159599400366,215.95634,46138.33910997676,214.7983
19,46320.044974158795,215.22124,48349.47525468129,219.88515
20,46080.16718798725,214.66263,43048.13827423051,207.4805
21,45971.14377969052,214.40865,49665.50970182525,222.8576
22,45132.15656163512,212.44348,46076.33440661057,214.65399
23,45403.949498376925,213.08206,44144.46277299897,210.10587
24,44898.00348637685,211.89188,48832.45318986561,220.98067
25,44876.01644871816,211.83939,42979.366519886644,207.31464
26,44569.6358644822,211.11499,43993.28426351032,209.74576
27,44332.19614375138,210.55205,43922.86115857602,209.57776
28,44247.9325863173,210.3516,40335.09773961602,200.83603
29,44249.60147944218,210.35608,43111.65008213266,207.6335
30,43691.85160013407,209.02617,41269.64295011255,203.14932
31,43560.51571493389,208.71129,41691.22862670356,204.18423
32,43509.20268797674,208.58894,42064.30756945189,205.09586
33,42992.40052696036,207.34593,45134.91954082758,212.44974
34,42700.111915075475,206.63985,39575.32423595614,198.93546
35,42811.886444748954,206.91022,42687.60996609934,206.60982
36,42921.86629133465,207.17603,38857.66456421879,197.12346
37,42840.33330705787,206.97885,42835.508465648025,206.96739
38,42942.883856989756,207.22672,39437.35977698409,198.58842
39,42173.80756810934,205.36287,42432.841473003726,205.99232
40,42537.4593562599,206.24599,39879.41087723284,199.69829
41,41791.3299566317,204.42911,42807.141456833,206.89883
42,42736.69684180893,206.7285,43193.24625530497,207.8298
43,42276.92855309238,205.61371,39739.61896018896,199.348
44,42078.90436659741,205.13142,38307.13035354501,195.72208
45,41867.63375838464,204.61598,39057.50870904635,197.62976
46,41849.313536379515,204.57118,39081.17433989339,197.68958
47,41658.88530128543,204.105,35677.24682851297,188.8842
48,41623.34717279322,204.01787,39034.95188425477,197.57259
49,41668.875339476,204.12962,46463.04756400683,215.55292
50,41328.170821085696,203.29347,39209.032759343696,198.01265
