epoch,loss,rmse,val_loss,val_rmse
0,140429.5143099232,374.7389,84450.13896529294,290.603
1,75151.20308499376,274.13727,81569.0704428403,285.603
2,72320.9053729402,268.92545,80028.75685687417,282.89355
3,69848.21964655003,264.28815,76577.62820369143,276.72665
4,67762.35645762211,260.31195,74280.9711137883,272.5454
5,65353.8709829635,255.64397,73730.55409914146,271.53372
6,63009.743551815256,251.01752,69399.10744182194,263.4371
7,61126.447520023634,247.2376,67171.24730670656,259.1742
8,59941.56307444853,244.82973,66911.34872881665,258.6723
9,58816.375100528494,242.52084,65660.28292249747,256.24268
10,57334.782885126704,239.44681,63360.31061250195,251.71474
11,56887.849518078714,238.51181,63635.386190080004,252.26053
12,56569.633675198595,237.84355,61574.67450799583,248.14246
13,55526.97894235819,235.6417,60770.01091995888,246.51575
14,55952.0798637326,236.54181,62769.073259774304,250.53758
15,54742.80945029379,233.97185,62923.84680995166,250.84627
16,53896.43658498556,232.15613,68248.14658654596,261.24344
17,53029.96481913078,230.28235,63751.8493235704,252.49126
18,53439.83984375,231.17058,59131.4122419993,243.16954
19,52005.15130563944,228.04628,60650.221099170696,246.27269
20,51203.07594209559,226.28085,60629.26345154508,246.23007
21,50649.3092451336,225.05403,58420.86107429641,241.70409
22,50107.706849683236,223.84753,59498.56378299924,243.92325
23,50048.70653886555,223.71564,67056.10898154284,258.95193
24,49697.53166750098,222.92944,56279.12328243159,237.2322
25,49559.44583976168,222.61948,60621.4566356611,246.21423
26,49503.548379849984,222.49396,55570.336158895785,235.7336
27,48464.16621770779,220.14578,56193.926620544065,237.05258
28,48761.1871799501,220.81941,57737.18513042557,240.28564
29,48125.536876518185,219.37527,59490.27431059728,243.90625
30,47905.58816759125,218.87347,54333.78624495693,233.09608
31,47396.11893341321,217.70653,59745.4236863647,244.42876
32,47390.93223866695,217.69455,53715.97105531788,231.76704
33,47146.58790396041,217.13268,54532.33968356543,233.52164
34,47398.485548516284,217.71194,57780.37826307544,240.37553
35,46828.2886306378,216.39839,53608.94496380925,231.53604
36,45737.351406065354,213.86292,53059.54035798511,230.34657
37,45816.96935419676,214.049,56750.98216012854,238.22466
38,45562.445998760835,213.4535,52437.803326540205,228.99301
39,45089.95401180492,212.34401,55396.06841952035,235.36368
40,44816.97057592568,211.70021,59428.65160464742,243.7799
41,44923.48348665638,211.95164,53945.70727639939,232.26215
42,44345.216848165044,210.58313,55687.24069741804,235.98143
43,44319.82919952649,210.52275,52422.815031890736,228.9603
44,44321.01110737264,210.52556,53096.88231458788,230.42761
45,44316.798249573265,210.51552,52688.01520078497,229.53867
46,44197.968226328616,210.2332,52293.302997796396,228.67729
47,43748.47366563813,209.16124,53676.929244860694,231.68282
48,43645.13895140576,208.91425,51511.255018406,226.96092
49,43840.6400849158,209.38159,55439.39711095249,235.45572
50,43324.435640735785,208.14513,56445.77207928101,237.58322
51,43021.62341359884,207.41656,50434.19911977664,224.57559
52,43087.114629665346,207.57437,51862.49418006207,227.73337
53,42582.09676636768,206.35431,50301.29836995449,224.27951
54,42647.17363527442,206.51195,51637.50855007991,227.23889
55,42312.51404321494,205.69994,51398.67461062359,226.71277
56,41986.46969527557,204.90594,52425.09757433052,228.96527
57,42262.851933327045,205.57936,49916.72077971515,223.4205
58,41407.59269906693,203.48857,50271.7138774655,224.21358
59,41508.557511017105,203.73653,51571.792201325814,227.09422
60,41828.66865193343,204.52066,52632.98568571178,229.4188
61,41505.18062815947,203.72827,53779.456065574566,231.90398
62,41064.21526381549,202.64302,49062.20695268038,221.4999
63,40934.01969537815,202.3214,49662.682119503785,222.85126
64,41442.665999212186,203.57474,50112.88878531369,223.85909
65,41496.54881222508,203.70705,55749.39648544087,236.1131
66,41198.40498723904,202.97383,51068.129588709366,225.98257
67,41068.06963649717,202.6525,49510.13949914,222.50873
68,40868.61033925289,202.15987,51321.80443458501,226.54315
69,40251.99451299074,200.62897,49715.154599124406,222.96895
70,40470.30025809152,201.1723,48385.75095501676,219.96762
71,40994.29771718258,202.47054,49372.602909451256,222.19948
72,40357.79088227088,200.89253,52695.20179220955,229.55435
73,40141.6146912134,200.35364,48452.42848185224,220.11914
74,39490.76487565241,198.7229,47199.210970998676,217.2538
75,40399.161782144496,200.9954,49380.22310223917,222.21664
76,40022.68516425125,200.05666,49658.85485541972,222.84267
77,39997.839052857475,199.99472,49772.18353467052,223.09682
78,40271.14265403427,200.67671,48659.9683365959,220.59003
79,38879.51899373031,197.1789,48062.09517887074,219.23071
80,37959.67388864725,194.83241,52740.60990214733,229.65326
81,38434.21359894055,196.04639,47471.4285931592,217.8794
82,37808.797707437465,194.44484,47293.345723071936,217.47034
83,38406.26756684119,195.97523,47429.11282505896,217.78227
84,38232.99054211529,195.53256,52506.179812054164,229.14227
85,36786.1625402114,191.79727,46175.24994244319,214.88428
86,37781.16478979287,194.37372,46718.38910461697,216.14441
87,37017.388934992945,192.39905,44984.207631789875,212.0948
88,36760.4335978532,191.73009,44976.39993671796,212.07643
89,37143.46369998195,192.72636,47958.090449010146,218.9934
90,36659.69565357881,191.46722,44962.038679396974,212.04253
91,36554.93151752889,191.19345,45704.75094907836,213.78667
92,37585.43932182248,193.8696,46222.702226169655,214.99464
93,38180.55319598543,195.39844,44600.03848388653,211.18723
94,36584.91192165342,191.27177,46132.3913292335,214.78452
95,37276.65620281316,193.07169,44538.69885391898,211.04195
96,36338.4616909508,190.62651,46474.36071753552,215.57912
97,36409.83796704717,190.81357,46250.1269389642,215.05843
98,36700.68940286076,191.57426,45380.70463837876,213.02747
99,36296.98029897994,190.51773,45522.101096107086,213.35904
