epoch,loss,mae,val_loss,val_mae
0,88700.57734751774,172.3623,82118.15369220183,156.2025
1,67005.95178502412,147.22464,69181.09639009956,136.63498
2,55771.8971862647,122.96105,58934.38867219775,111.43477
3,51034.538895652775,111.331604,55491.19358667208,102.66375
4,47800.77037375036,102.82268,53267.19950640143,94.959946
5,45960.23432098104,96.9118,52035.15903340081,91.09723
6,45012.35837530108,93.49145,51241.83646221172,87.57034
7,44482.73785436435,92.06495,52770.48793227596,94.471085
8,44098.24119496114,90.57259,51192.68443225595,87.58953
9,43599.267174363034,89.31183,50120.4556969992,84.66724
10,43292.456129507154,88.464714,49933.83301297651,83.7182
11,42901.11065487554,87.170044,49860.11856257875,85.47874
12,42673.00399600131,86.59066,49486.163985685365,83.80327
13,42598.828767197054,86.345276,50355.339204703894,88.474976
14,42372.303153565495,85.75908,49083.13034716986,82.16128
15,41912.29804215344,84.69435,49560.35462540279,82.28645
16,41847.46407509253,84.63381,49122.83753059675,85.123886
17,41665.48011762679,84.122536,48727.60059755652,81.901764
18,41521.18962320827,83.636215,49199.41047270692,86.17984
19,41571.80494944097,83.43663,49759.02243059895,84.58926
20,41327.40680403404,83.257774,49882.64570703028,84.83239
21,41223.17908255564,82.62378,48512.474435170385,82.443855
22,41189.65778198099,82.54365,48685.49245756153,80.35225
23,41081.530898698424,82.48761,50541.15406062159,86.47712
24,40899.3316657642,81.903885,48571.51691374298,80.417305
25,40898.986672996965,81.93688,48581.68602664371,81.89263
26,40862.561673408054,81.78672,49605.27506698688,85.27963
27,40629.962702798715,81.29856,48625.60384587951,83.32448
28,40772.838442077,81.59893,48291.22872178192,79.552666
29,40683.223286590066,81.271805,48482.08468054795,81.95662
30,40520.53288043818,80.80174,49296.63527783014,84.83082
31,40517.450782717686,80.509415,48256.649642166456,80.5809
32,40488.75272829702,80.94711,48175.58332951412,79.40807
33,40371.68659867333,80.34,49272.60715802642,81.79745
34,40303.040645815985,80.269714,50093.74241754046,86.935036
35,40428.2147017379,80.40386,48100.1212439097,79.940704
36,40260.301163587,80.101456,48385.66324436768,82.43285
37,40201.40886295465,79.8797,48733.56341507852,85.27072
38,40166.19451919426,80.13769,47807.780799278844,79.47751
39,40204.59011127973,79.85696,47715.09744839864,78.14274
40,39994.229639737394,79.62301,48112.334219337405,80.55608
41,39993.64245872272,79.53564,48100.45002905562,80.41424
42,40041.52981339729,79.650826,47365.72302959171,77.20167
43,39958.67541492334,79.51413,48018.14292306466,80.691376
44,39948.45630136557,79.48665,47483.4478661831,78.48328
45,39877.213691311634,79.22703,48359.144189053724,84.153244
46,39900.53314735637,79.33164,48664.162033609304,81.10137
47,39774.402589077596,79.13352,48481.356160323754,84.9686
48,39862.727137878326,79.09469,47809.21165900887,76.440384
49,39692.85671804028,78.744804,49277.254923721135,85.21513
50,39806.634969826846,78.86256,47797.45414941027,78.32505
51,39717.3172754753,78.78481,47287.07326889511,76.89399
52,39615.871837954546,78.65841,49193.350419236835,82.37777
53,39721.14702102275,78.6925,47583.209350858255,78.10655
54,39562.48847548891,78.43193,49512.6069231447,83.08873
55,39651.659026523375,78.536674,47495.136599574354,77.886024
56,39536.582661267305,78.435616,48069.89382031121,77.09995
57,39515.40543448788,78.15243,47012.49985355193,77.06988
58,39410.20210726079,77.95295,48988.654290177925,81.225174
59,39395.68430581497,77.99954,48082.372916806526,79.17891
60,39406.97072812151,77.84876,47745.24161098681,78.763885
61,39376.91639386811,78.17502,48115.189248259085,80.66914
62,39290.6207945988,77.87635,48653.83985641796,78.54865
63,39410.457327555865,77.87028,47588.97328399983,76.79414
64,39319.45881666143,77.8771,47871.585513486454,82.294304
65,39313.55840613605,77.781105,47750.95862313644,76.93974
66,39234.25250187606,77.72987,47889.9807592255,80.62881
67,39193.290784167366,77.56708,47104.239466793486,76.27485
68,39164.48835872813,77.666664,47070.967973341125,76.18731
69,39075.57440346765,77.39044,48609.43082705153,77.95549
70,39101.06432110981,77.48481,47716.84457551524,78.5786
71,39074.399066752885,77.367714,48139.60498974783,78.93382
72,39026.18328043156,77.55099,47200.42743817068,76.11559
73,38946.412259396515,77.3691,47220.6231950982,76.331726
74,39071.44027509646,77.49922,47870.276809113704,82.0257
75,39081.55600143466,77.2789,47191.09666233966,76.86809
76,38974.658868857674,77.34853,47810.44805249086,78.17752
77,38997.70835555528,77.2851,47167.62936746055,77.5376
78,38940.369628545275,77.45282,47373.54890340657,75.71429
79,38998.83190339665,77.37873,46613.82527487051,75.699905
