epoch,loss,mae,val_loss,val_mae
0,234345.36619959862,299.52954,90518.37472243451,175.5952
1,77229.42745831775,165.63701,83644.65379386826,161.73308
2,74072.58899560143,159.06667,82209.48189563022,159.13828
3,73032.29160377762,157.17815,81366.2837396978,157.29178
4,72088.92730944286,155.55504,80071.56097306711,156.1355
5,70932.65519340281,153.58209,78891.43045403257,153.67053
6,69911.33125796355,151.80519,77870.19892843587,152.04376
7,69239.90994211071,150.60922,77254.82529625273,151.15106
8,68732.54552009246,149.56569,76947.42726186819,150.63899
9,68260.98427235549,148.59456,76244.20851445019,149.10257
10,67688.94412092336,147.4768,75607.4612880071,148.05116
11,67251.57492558294,146.5654,75352.83983955425,147.70555
12,66952.96734754984,146.00885,74981.32492863985,146.93828
13,66678.5046213047,145.4977,74791.66198350229,146.32442
14,66418.68772905396,145.06801,74374.5692269285,146.10513
15,66172.37195428216,144.5949,74541.63665629776,145.35408
16,65913.86738285157,144.10942,73726.13758210774,145.25845
17,65619.77193363266,143.6498,73546.03349585975,144.27881
18,65357.76874121428,143.17807,73336.96861105588,145.74388
19,65066.4149037688,142.78523,72938.5283079673,143.78067
20,64780.28927371751,142.3438,72733.67231507039,142.73654
21,64471.4498624589,141.8938,72410.09621403913,142.3617
22,64131.99078631963,141.36331,71771.10910727842,141.80554
23,63752.52995050649,140.78456,71363.32351515378,141.6562
24,63327.725310755086,140.10881,70949.72415816972,140.45299
25,62868.14072012772,139.40132,70388.77918859219,139.82785
26,62389.25655275417,138.59958,70105.24006089657,141.18582
27,61909.87532822461,137.77722,69534.25392626053,139.61041
28,61409.57239673138,136.86177,69077.96621882875,138.50279
29,60912.3665216739,135.8905,68392.29910924073,136.63152
30,60396.353349406294,134.90034,67818.43590512812,135.3073
31,59872.47450529508,133.88148,67362.0701382147,134.08656
32,59325.74278524183,132.75998,66936.05384972024,132.62726
33,58749.69611127983,131.63342,66201.43998130629,131.16203
34,58187.361311673,130.38194,65597.93046444128,130.25552
35,57590.356767498204,129.20279,65047.16102412625,128.44012
36,57031.891168790826,127.9248,64518.96921710075,128.66463
37,56503.870038831345,126.775566,63963.79301611365,126.80207
38,56037.23191428367,125.68906,63790.49230393226,125.2258
39,55615.24434723052,124.70266,63160.72964016863,124.60139
40,55199.8671503195,123.666534,63176.72716596285,125.85914
41,54812.73672965317,122.62945,62323.44724642134,122.560234
42,54398.6474456024,121.58712,62140.43042183821,121.35728
43,54048.75199780105,120.61911,61872.8014477299,119.66827
44,53720.620037526525,119.74242,61493.434120317535,119.25499
45,53415.01206083608,118.94519,61234.87735075369,119.677635
46,53107.40883925766,118.15011,60940.13163639697,117.608795
47,52823.07883410921,117.27333,60820.09398125077,117.6499
48,52518.190025946766,116.47588,60430.67432144923,116.533295
49,52216.87635651281,115.63111,60147.48657962837,115.31594
50,51932.925653931736,114.82102,59789.68989747183,115.09588
51,51647.42553393066,113.938995,59480.444877755,114.468056
52,51390.50935259657,113.23149,59423.84545089544,112.485466
53,51151.39213519504,112.48522,59025.68432655514,113.37312
54,50902.20750445945,111.83974,58840.79001356521,111.93409
55,50658.29937369947,111.15744,58538.35826498015,111.109634
56,50446.62763609108,110.51827,58349.81595020346,110.558
57,50222.12654330236,109.77082,58200.145930898136,109.185585
58,49990.480847443265,109.13245,58032.656587516394,111.408714
59,49772.49454882485,108.53462,57857.78294964478,108.64266
60,49600.0998145621,107.92229,57516.45785462701,107.7613
61,49420.81291170768,107.431725,57432.92168078485,108.24122
62,49258.8988659697,106.829124,57457.54361872928,106.22377
63,49089.71527841574,106.35801,57178.46105941902,108.48482
64,48963.864665884415,105.892456,56993.30412272687,105.2575
65,48804.78588948089,105.46752,56859.761200533634,107.214134
66,48617.521669105394,104.97248,56754.47610806722,105.42447
67,48443.066125368416,104.42811,56453.0756225939,103.90476
68,48303.57043096268,103.98701,56203.35807302425,104.09273
69,48141.21912342727,103.50506,56389.144173965135,106.98849
70,48046.79995088692,103.107834,58384.62906827078,114.17948
71,47938.3635730373,102.809265,55982.172868184156,104.02845
72,47825.04656509172,102.51517,56320.80771324613,102.28122
73,47758.638289890485,102.219185,55885.55177582602,102.49042
74,47651.82850676581,101.86792,55630.00982549523,103.03559
75,47583.740949446685,101.64883,56361.00727649201,106.8037
76,47498.91245078797,101.39125,55586.60391014721,103.3295
77,47441.15901536286,101.2994,55853.72139078541,104.61812
78,47377.44588711391,101.05648,55264.71782874888,101.365326
79,47303.1591440231,100.77707,55616.680947397144,100.34936
