epoch,loss,mae,val_loss,val_mae
0,627079.4609383494,602.15137,124599.24932609683,216.59619
1,102156.72477882126,203.26646,101542.94270273899,194.69217
2,87076.03128621649,184.93657,91141.10019048738,178.07773
3,79274.2059575638,170.95425,85775.29698570345,167.07898
4,75540.75647369624,162.9987,83181.78215692907,161.63446
5,73632.50020404896,158.89534,81631.7992126823,158.8751
6,72260.72044364715,156.32803,80284.91959928581,156.50893
7,71040.59268915604,154.17073,79045.83058435925,154.24014
8,69961.13521906147,152.29498,78058.78661992378,152.46678
9,69073.9538091042,150.67982,77053.8956886335,151.39885
10,68414.65874482642,149.4846,76427.0226299781,150.10301
11,67896.34048368777,148.47836,75922.96284915155,149.86147
12,67482.27136040319,147.68968,75499.46941357515,148.91824
13,67114.44659539925,146.96864,75185.0656758655,147.5644
14,66796.83878001824,146.35577,74791.76400511495,147.39018
15,66486.93109854987,145.81602,74521.48767932021,146.55687
16,66186.92675056751,145.26797,74078.47335984622,146.08963
17,65897.60272275243,144.70847,73791.64656586951,145.66216
18,65593.00633085177,144.12726,73523.39401775386,145.43748
19,65240.12683175222,143.23317,73125.60418936679,144.05531
20,64841.22369582612,142.35208,72773.20220483816,142.86086
21,64482.80270391714,141.61504,72379.44902300178,142.24059
22,64146.11809065278,140.87186,72066.1765508487,141.48283
23,63822.06751445398,140.19568,71712.90845583868,141.00298
24,63529.612276701264,139.60213,71523.11657830833,140.21487
25,63239.42272765015,139.01942,71100.48773531744,140.37466
26,62956.38972019948,138.48244,70804.52294837152,139.33209
27,62672.752314015794,137.92667,70535.60367345002,138.98541
28,62400.387615549604,137.45808,70185.9106686165,138.13066
29,62123.72837740102,136.99123,69899.96510437108,137.58466
30,61841.46360753129,136.44118,69740.67001063141,136.95607
31,61553.68224636775,135.95712,69300.08375554485,136.37726
32,61243.35986779557,135.37367,69072.19480416787,135.57642
33,60941.54841041238,134.8221,68756.4927058374,135.71002
34,60646.08594327561,134.24348,68379.43211248632,134.59666
35,60311.24054562951,133.60027,68156.2142778069,133.8593
36,59993.21092866671,132.95897,67728.4943847858,133.68616
37,59660.879301199915,132.28217,67462.37380485468,132.69756
38,59318.477308165435,131.62941,66985.16525344955,132.41713
39,58968.14740043797,130.87253,66719.38649831137,132.01259
40,58634.768933423235,130.18279,66281.59342660394,130.7762
41,58258.126927627374,129.39159,66046.8272463116,129.45978
42,57904.338308966144,128.61424,65641.24816403346,129.95538
43,57537.49145031112,127.80352,65248.912961113725,128.06844
44,57178.98867796657,126.96023,64846.99465234601,127.2668
45,56832.46903859372,126.16702,64576.6330142191,126.07371
46,56475.914758223385,125.33751,64206.95403112219,126.427444
47,56126.971623485704,124.52919,63903.836625765565,125.19116
48,55787.61966026018,123.74293,63623.1553961634,124.763405
49,55462.65217336945,122.91829,63266.07729875857,122.89682
50,55157.912427458316,122.16204,63014.83939093097,123.19019
51,54893.77959858276,121.43409,62706.96442982241,122.15847
52,54641.06894286466,120.84679,62477.170055493734,121.22273
53,54398.862390633694,120.26479,62279.842391220154,121.71461
54,54170.424528604766,119.68568,62062.413745881706,119.45034
55,53957.42137374486,119.17026,61797.44740005061,119.69171
56,53771.235773921086,118.63895,61596.02508191409,118.80293
57,53591.76462362785,118.179955,61440.83564589487,118.71154
58,53417.59751896031,117.72596,61399.53931376131,117.704414
59,53261.206624918734,117.332565,61298.11342277612,119.717384
60,53114.63347159921,116.975006,61030.11020624406,117.736275
61,52961.68631010509,116.589615,60972.61146480986,118.30023
62,52835.39847488859,116.24564,60858.220236266316,118.14547
63,52726.553747689075,115.95437,60694.92210027989,117.02715
64,52607.36200718405,115.59974,60585.08705034392,115.80726
65,52493.23928445676,115.32798,60637.57752694322,115.185524
66,52404.7379022,115.090775,60468.621043078165,116.29961
67,52316.38376707271,114.84951,60334.24329856879,116.07093
68,52244.71095635567,114.63519,60444.971704942735,114.96335
69,52175.541639306124,114.46821,60211.06957759698,114.39508
70,52100.98897240386,114.25405,60141.666625623555,115.99798
71,52036.733595954924,114.09075,60065.20179639733,115.090836
72,51970.18527623663,113.902145,60081.69627445804,113.90481
73,51916.46238629519,113.7458,60075.79542891613,113.65989
74,51861.877258315115,113.60046,60166.71091377783,113.260414
75,51817.09491176428,113.46116,59855.56046828524,113.65034
76,51763.82823684302,113.296684,59874.69410799492,113.27459
77,51720.389843661666,113.13823,59743.222217793365,114.46259
78,51665.24174617532,113.03978,59751.12818764588,114.201996
79,51607.117764483606,112.83425,59826.966910160445,116.08871
