epoch,loss,mae,val_loss,val_mae
0,149648.9692655291,224.29344,109206.8960444765,169.92049
1,79426.87222418265,169.87726,105436.17845292157,165.20271
2,76190.5276148179,165.1863,102393.00925416114,161.47455
3,74467.08191610384,161.7582,101063.74796754404,161.84395
4,73292.52718378916,159.2888,99757.1447209743,156.17644
5,72076.99024341487,156.5999,99324.47200668024,154.48186
6,70730.75335981866,153.778,97521.596812997,150.13647
7,69457.53509944628,151.40019,95292.99321195038,147.61282
8,68366.50771113804,149.42122,94708.77164379825,152.65155
9,67372.75906237435,147.48215,93885.35990610626,150.23936
10,66584.94064792665,145.87741,93837.22173686365,143.78119
11,65916.61078387349,144.53194,94448.96653482401,157.44077
12,65298.0093396291,143.56511,91164.00260741502,141.28217
13,64737.01069400691,142.60483,91079.01087123353,139.45946
14,64189.57040975875,141.72043,89940.22218757309,137.66261
15,63588.13812384084,140.81679,90699.06153036564,146.61607
16,63071.791949744984,139.94916,89026.27004195252,136.91064
17,62583.14190202601,139.34981,89743.23333410482,145.8889
18,62145.955581761205,138.62914,91491.93167366687,154.69421
19,61731.40908601905,137.91257,87661.86978943342,135.23715
20,61191.00102602534,137.2114,87998.35580769568,135.49808
21,60801.5254580073,136.41725,87622.15162535569,133.9378
22,60407.37113452559,135.97662,87397.33343910794,132.38335
23,59985.37597787681,135.2769,85854.0235751491,132.18806
24,59482.26584622038,134.4048,87321.36936369572,134.41548
25,59048.10328472362,133.89319,86647.18239662918,131.7897
26,58697.275496378665,133.40579,85620.3255169759,132.11183
27,58304.50923724134,132.66014,84276.1333795412,130.72572
28,57934.26262533364,132.06897,85405.91949903037,131.61824
29,57532.62960706438,131.47768,84706.47418165783,130.62296
30,57153.112791622385,130.97385,84185.43243500039,129.0218
31,56825.166115961154,130.44815,83321.213772706,127.58693
32,56515.08083907697,130.01312,83000.46397643886,128.71555
33,56186.99707492861,129.56361,81971.4467054358,126.27549
34,55887.624976086016,128.89005,83604.83834087764,130.60072
35,55603.78500766915,128.45227,82473.11944591974,132.11272
36,55303.20589312385,127.954666,81730.42445226622,123.35857
37,55073.6829106948,127.64324,83372.93013973211,132.5055
38,54760.851013985004,126.88145,80945.1354881305,124.91552
39,54530.631737140044,126.43353,80914.81589402481,123.55966
40,54228.310165629664,126.05798,81568.08842036086,130.76205
41,54010.51731542379,125.71766,81206.74228982322,131.1247
42,53735.20905172524,125.22198,80162.53685371921,125.14135
43,53496.92711790069,124.8409,80002.05159130886,123.53392
44,53393.840642945106,124.736305,80093.07872797614,120.2838
45,53056.88452866498,124.129425,79522.92182505652,125.82059
46,52949.52927219166,123.79906,79780.58734779421,122.07738
47,52793.9396997019,123.72283,78935.59743668142,119.61319
48,52554.7489384563,123.30332,78485.3863213339,120.16093
49,52433.88455331626,122.986664,78481.4091908791,120.580734
50,52186.44524482919,122.58634,79469.71541292293,126.968315
51,52134.31462783172,122.64714,78817.60929368959,119.270805
52,51926.25524315714,122.20959,80716.43267558177,124.64556
53,51783.20446873512,121.99668,85411.22791645552,142.63222
54,51630.91936364695,121.86907,77755.57624298354,118.65021
55,51402.664220825965,121.57364,77780.20872262854,119.72019
56,51309.57814112431,121.42502,77559.43179578477,117.95812
57,51086.6136327471,121.06453,78848.62090859369,118.58635
58,50938.22320187993,120.84515,79328.00746106845,125.655235
59,50780.68066810159,120.4251,92197.87618280775,157.62086
60,50671.997908167476,120.37793,77948.01673121759,125.755
61,50518.08467663036,120.03696,76408.92676793823,116.0287
62,50400.65035674151,119.89333,78270.6713061316,127.92561
63,50250.66333773958,119.73307,76997.60478263623,117.96268
64,50146.622777281686,119.53215,76200.61865991901,115.192474
65,50030.05585027743,119.26501,76251.51272858278,115.20731
66,49961.97596330402,119.07722,76056.5153305162,118.19095
67,49850.78006661039,119.06388,76105.82621983901,116.306404
68,49773.45613104556,118.75955,77037.03300533055,118.57819
69,49661.789034835434,118.680405,76819.69817541855,117.965416
70,49581.517499074216,118.52502,76218.8551961926,118.985146
71,49431.759005025655,118.13315,75499.58930898934,116.56063
72,49303.04760735776,117.98824,77247.35732549017,115.7397
73,49323.618457890356,117.91758,75470.50202788795,114.654205
74,49226.79829833087,117.761375,75527.15759481952,113.74544
75,49125.95968140674,117.663864,76135.69335922273,117.35788
76,49068.22355738407,117.50042,75895.2806788476,118.412636
77,48942.59587087551,117.29275,75413.92244691374,117.39696
78,48894.09439341762,117.17017,76285.58683130554,123.05774
79,48859.28903288,117.18111,75884.58139782051,114.27371
