epoch,loss,mae,val_loss,val_mae
0,120624.7427280971,200.64581,102535.50262507796,161.63197
1,73339.6974825819,160.7832,97045.41775009502,156.62477
2,68390.66629566866,150.73946,93178.32681763808,148.35396
3,66029.62672591009,145.95146,93782.58048543843,147.0088
4,64636.02438739168,143.4195,92122.14696538552,142.20401
5,62961.60138298484,140.92735,90515.2944901989,138.53136
6,61281.87108041459,138.1501,88265.25147546435,145.90921
7,59696.989957665195,135.88222,85785.62668437426,132.84457
8,58219.9933840968,133.68947,83014.09442971856,132.62624
9,57029.07267850988,132.01257,83956.17743547546,136.31673
10,55235.11024359695,129.08807,81023.75568350696,125.298256
11,53819.876569988344,126.65406,80230.46445349044,123.94029
12,52507.452748531054,124.10662,78021.16335933236,121.91914
13,51725.66651878037,122.791245,77884.66060909118,121.21409
14,50807.45441597049,121.294846,77557.5773269702,118.081696
15,50138.27232014632,120.031944,76346.49207116824,117.97486
16,49360.272494019584,118.53739,75920.22452212618,117.18505
17,48732.702483617955,117.52492,75677.84534179611,116.01417
18,48140.63010541131,116.67132,75052.48561795309,115.06096
19,47653.182525891214,115.91452,73719.90620706079,112.63178
20,47110.05794749541,114.94539,73104.21317429787,112.01107
21,46692.59772703027,114.16358,72837.38579647058,111.2702
22,46193.47778345957,113.44572,72970.87286978883,112.27661
23,45780.30913409065,112.902565,72051.1440602891,109.58999
24,45234.50041185908,112.079544,70665.44107080645,106.89598
25,44909.082576206754,111.599365,70697.97906332833,108.87465
26,44366.33478680779,110.81409,71965.16607942474,111.46391
27,44285.759378898045,110.64132,71858.31966932544,114.84144
28,43687.349583217074,109.771194,71998.01781855413,112.81203
29,43388.950585373306,109.425644,73175.44052965059,115.04751
30,43204.75490461077,109.16198,70784.18048796606,108.164505
31,42810.60787656127,108.46979,70351.91190244455,105.462425
32,42402.57228767972,107.972786,71107.36019571753,113.87177
33,42053.67397096778,107.309616,69396.14441628863,107.95629
34,41963.876058113674,107.295135,68703.6609707246,103.55064
35,41413.36729290105,106.50383,68670.68839685088,103.45263
36,41152.95715485902,106.15097,68143.9875683373,106.34966
37,40868.669253565684,105.72287,67322.17733711118,104.84902
38,40705.92539965205,105.67821,69099.43989743924,105.2934
39,40432.79895045176,104.91463,68521.34397154805,109.54592
40,40387.63651461561,104.86001,66944.13630732537,101.96037
41,39999.763307715664,104.22994,66781.15226426678,100.97896
42,39651.350721343224,103.74646,68137.02216470263,106.63
43,39414.63702315643,103.27318,67951.47941856655,103.18403
44,38940.45398256959,102.8794,67451.14220019904,103.96799
45,38965.54238250476,102.847015,66597.38342918015,102.478096
46,38505.708460703616,102.2265,66151.8847642546,102.62185
47,38265.79258510045,102.01576,66184.8840134275,102.68748
48,37902.80621209666,101.262886,66788.8017612385,103.42725
49,37878.85566698603,101.188,65379.485062484164,103.481895
50,37745.80321162889,100.830864,65241.59216201055,101.301704
51,37348.302607560356,100.399994,67047.19514789969,101.79234
52,37560.26321462423,100.39729,65380.63506224054,100.76991
53,36892.018193862015,99.699715,65714.84753732971,99.8854
54,37216.5635878619,99.98603,64380.31773827912,99.00643
55,36653.377165978694,99.09409,65475.52779582984,98.82165
56,36359.629171675995,98.82326,64007.691526692965,98.163315
57,36613.78382822245,98.54419,66378.63651273315,100.074776
58,36704.01249758937,98.46507,65252.2480318006,99.82472
59,36283.04156853171,98.18602,63974.9338822954,97.56571
60,35709.31752411658,97.42647,66402.43276709407,99.23588
61,36190.10316672445,97.607155,64872.69549948351,98.896675
62,35951.314081272154,97.183075,63592.403746126336,96.055214
63,35609.62022515305,96.723366,65106.02662337623,99.57489
64,35722.178259072185,96.97159,65138.34969236035,96.57161
65,35852.157698430936,97.15578,67364.41205364538,102.870476
66,35191.74954762178,96.142296,64087.44748732532,93.792595
67,35255.02621562541,96.303535,62911.0079565443,94.55622
68,35644.260367770155,96.27072,62855.9665261448,96.25106
69,34625.55815765637,95.38819,65385.03162244435,96.31573
70,35306.67898674973,95.65877,63242.06700602854,96.601395
71,35331.853028626,95.79344,65306.41840027383,97.37914
72,34422.18816677061,94.59655,62845.63691136738,95.115204
73,34783.300449403396,95.13506,63485.6157991322,96.686356
74,34746.034495634194,94.84471,63292.58130097889,97.367836
75,34171.63629086278,94.38339,64499.224780065975,97.99145
76,34737.41763857032,94.67995,63697.49906264617,96.044495
77,34596.079767563766,94.4438,64415.66748530322,97.46146
78,34605.77444483653,94.42959,62050.55646810683,91.821266
79,33832.36360604422,93.43205,63251.35197164063,96.81912
