epoch,loss,mae,val_loss,val_mae
0,86781.44220124574,176.81566,100202.9822408299,166.75201
1,69747.52912556625,153.46022,97709.13319651663,168.75294
2,63699.03306156447,142.7488,88819.23384967988,138.37436
3,59301.58554718274,135.3568,85899.67945940448,135.815
4,56558.62450017849,130.49353,80973.61040158212,129.62163
5,55477.45858456908,128.18996,79923.41744434347,122.138664
6,54922.35291296695,127.465965,81146.54007385545,129.66554
7,53690.927578966155,125.703476,81777.15978746004,128.92696
8,53364.75757784803,124.40298,81469.94818668629,124.81423
9,51576.477649849,122.31615,80346.18793061023,125.399376
10,50738.024056570874,120.65964,81314.18272643886,124.70639
11,50252.97670867664,119.98822,78831.78622059425,124.043045
12,49019.547734108295,119.09833,74669.83387124084,113.74469
13,48250.45663246988,117.9425,76031.0829274918,117.267426
14,47852.074373133044,117.05923,73293.08440493564,115.57669
15,47649.6811526002,117.04397,73096.54925462404,114.50867
16,46833.18026810334,115.44834,73262.82350005116,111.66232
17,47033.70839505236,115.84362,71888.359680447,110.23543
18,48061.40394348658,116.78355,72888.5937943096,112.73615
19,45947.75769453289,114.38661,79375.17583362975,121.92762
20,45603.04819494937,113.56442,76238.8731708201,121.54639
21,45944.00066189806,113.8462,70120.50759810848,108.554375
22,45321.71346635578,112.619545,72313.62693652793,112.97423
23,44912.378499519924,112.501144,74170.5955440063,118.47364
24,44812.68363529494,112.649445,71442.62091377076,110.826866
25,44510.98502356265,111.29611,72611.97313375838,116.744
26,43920.16013240013,111.17068,70588.94461390037,108.03244
27,44225.31495269006,111.48991,71092.66793007425,111.50317
28,43819.6181135418,110.78094,73543.91898939371,115.04894
29,43708.47405364734,110.36343,71431.51145045606,114.52334
30,44328.927448945884,111.85423,69603.38105016518,107.689476
31,43780.15430456851,110.60762,74119.10651055878,113.435486
32,44098.97193100873,110.79046,68228.42770239899,103.804
33,42959.879010112345,109.51332,69212.75472270406,106.0687
34,42955.186128760586,109.16702,69414.11724322962,106.11995
35,42644.34844637318,108.53389,67934.77500889238,102.47355
36,42315.832144088105,108.17688,70519.58367146693,110.54306
37,42085.172956707094,108.04181,69787.90055766157,107.86612
38,41671.345132266775,107.47697,74758.54849724946,119.06269
39,41484.157797420725,107.32089,70492.3630919825,108.59958
40,41371.1657409668,107.3558,70021.703451003,107.85636
41,41906.89970744157,107.50048,68250.60299989767,106.28056
42,41280.94663937352,107.017296,68526.94112425207,105.99609
43,41358.27954178498,106.75769,67391.04289413932,104.81042
44,41009.31008782908,106.565674,69094.52918693844,111.78267
45,41099.19738487436,106.86484,72445.80473378907,115.43738
46,41641.843682297134,107.1544,71819.24587905395,112.589554
47,41104.96395155963,106.453545,68807.21891490484,103.92325
48,40972.726032160914,106.17065,66983.55175408197,103.30861
49,40542.27150489102,106.01802,67067.7615993729,103.45148
50,39747.23609449883,104.77535,66496.26377587316,101.654366
51,41792.39435532514,108.061,68540.34801712209,105.52027
52,40567.652695599725,105.74936,68028.77803077736,104.79716
53,40389.553875322104,105.66602,68851.0789755618,103.03559
54,40244.57505631647,105.564125,65979.81478932987,100.536865
55,39529.720856225795,104.3584,66259.07220913406,103.24406
56,39283.44973267627,104.305664,66716.25853820311,101.691376
57,39685.20772956399,105.0879,70135.58469530824,111.84824
58,39835.21569311318,104.88532,70400.55821704217,106.32465
59,39923.32008708024,104.84541,66789.76574864057,107.2318
60,40662.755894765134,106.63531,69836.64060550986,113.72955
61,39836.88026928301,105.32039,68761.88840281974,104.96134
62,40044.93432463317,105.317474,70674.62138990873,108.90824
63,39903.751504849984,104.84779,67307.92941463807,102.36413
64,40178.78959489069,105.14966,70423.85308912596,117.827484
65,39536.290671468785,104.738884,69567.50275176385,112.81842
66,39403.86027462743,104.58611,66843.07215782018,106.21826
67,39505.37916346959,104.209946,69035.5675019612,110.031265
68,39348.06341347574,104.12305,66360.02214886689,103.09981
69,38957.595971115494,103.77044,64841.91810898764,100.89729
70,38577.77377319336,103.35452,65864.7660502809,103.3975
71,38656.595793395485,103.251595,66650.30170885875,103.05156
72,39031.858934418495,103.7903,66406.09486839894,103.767456
73,38937.36099140584,103.558136,65330.9648291324,100.96784
74,38511.88136458197,103.05464,65627.85933388799,99.60102
75,38562.90263712907,103.87301,68311.02222271624,103.0291
76,39207.066590894174,104.039276,66110.75801014218,102.3491
77,39003.88486410189,103.63041,68396.25505464547,107.43359
78,38584.553704782695,103.08182,67669.82949783659,103.746124
79,38924.62784531537,103.61308,65783.27663845062,103.373634
