epoch,loss,rmse,val_loss,val_rmse
0,2247129.9526326153,1499.0424,2250829.822834646,1500.2765
1,2204231.3509716387,1484.6652,2208223.586341311,1486.0094
2,2161795.379193474,1470.3075,2166096.7658357373,1471.7665
3,2119844.3349937634,1455.9692,2124426.250847821,1457.542
4,2078348.9839482668,1441.6503,2083239.3114621502,1443.3428
5,2037311.0574940913,1427.3452,2042498.334460513,1429.16
6,1996736.0653065913,1413.0612,2002224.3617661963,1414.9996
7,1956635.2689814207,1398.7972,1962405.8623703907,1400.859
8,1916988.10747932,1384.5525,1923060.086711624,1386.7439
9,1877812.1275686056,1370.332,1884182.1679562642,1372.6556
10,1839086.7388392857,1356.1324,1845753.064833944,1358.5853
11,1800845.9644990808,1341.9563,1807804.9991716691,1344.5468
12,1763047.3189297204,1327.7977,1770307.0914087472,1330.5293
13,1725732.2525234704,1313.672,1733280.850695798,1316.5414
14,1688871.6202238707,1299.5658,1696719.5756704607,1302.582
15,1652479.9223714876,1285.4865,1660623.40539487,1288.6523
16,1616535.2262260374,1271.4313,1624975.7524947377,1274.7451
17,1581070.0138647256,1257.4062,1589807.5591623138,1260.8759
18,1546061.63270992,1243.4075,1555088.6393155064,1247.0316
19,1511512.5940372243,1229.4376,1520841.887980432,1233.2245
20,1477433.375787815,1215.4963,1487056.5237779683,1219.4495
21,1443813.6221687894,1201.5869,1453738.100841974,1205.7106
22,1410670.0769884125,1187.7183,1420880.2640036643,1192.0066
23,1377972.6265797336,1173.8701,1388485.9712617914,1178.3407
24,1345757.4226751248,1160.0657,1356563.7531671475,1164.7164
25,1313988.3406069458,1146.2926,1325092.0233394403,1151.1263
26,1282688.7555680475,1132.5577,1294086.1907207454,1137.579
27,1251847.1617195706,1118.8612,1263551.6901652764,1124.0778
28,1221487.6475060727,1105.2079,1233481.7238247446,1110.6221
29,1191581.5049977023,1091.5962,1203866.6694959851,1097.2087
30,1162125.1681616006,1078.0219,1174716.080084977,1083.8428
31,1133158.8927012212,1064.4993,1146037.702112731,1070.5315
32,1104638.5020331375,1051.0171,1117815.5123080222,1057.2678
33,1076592.7380350577,1037.5884,1090067.832126569,1044.0635
34,1049047.425822282,1024.2311,1062840.1841379511,1030.9413
35,1021979.4259084493,1010.9309,1036069.8822990566,1017.8753
36,995360.894350709,997.6776,1009737.2234008341,1004.8567
37,969197.6059283088,984.478,983878.4904741951,991.90674
38,943513.6312963662,971.3475,958470.5087997973,979.0153
39,918259.3159015559,958.25916,933516.5758409995,966.18677
40,893480.2657706637,945.24146,909034.527612653,953.43286
41,869160.556841682,932.28796,885001.2484115538,940.74506
42,845289.776246143,919.3958,861430.4107741483,928.1328
43,821894.8335535387,906.58435,838324.1625331333,915.6002
44,798951.3652302718,893.84076,815680.3899343183,903.1503
45,776466.6736824613,881.1733,793498.9016430186,890.7856
46,754449.9159869025,868.59155,771775.4368665705,878.50757
47,732900.3341115743,856.09607,750506.2683889451,866.3178
48,711792.5486516872,843.67883,729698.4963163639,854.224
49,691149.086380646,831.3543,709344.1968942465,842.2259
50,670963.6630551635,819.124,689454.3767346223,830.33374
51,651249.4020544741,807.0012,670037.4141167069,818.55817
52,631987.5098025538,794.97675,651075.2450056522,806.8925
53,613206.1018681887,783.07526,632581.0206692914,795.3493
54,594864.5786379005,771.2744,614537.2342958213,783.92456
55,577005.8408346737,759.6089,596977.5632942232,772.64325
56,559603.4796347738,748.0666,579860.2175050675,761.4856
57,542650.1021933676,736.64716,563217.5148393038,750.4781
58,526176.5905074432,725.3804,547033.5131704607,739.6173
59,510160.4391341009,714.2545,531304.042381305,728.90594
60,494598.1784903903,703.27747,516049.83851689793,718.36615
61,479512.86043465236,692.46936,501248.0546503469,707.9885
62,464880.49017026246,681.8202,486908.37495614716,697.78845
63,450706.50724984816,671.3458,473033.5669608053,687.7745
64,437007.93902639183,661.0661,459626.06732380914,677.9572
65,423754.23671639065,650.96436,446671.5413361464,668.33496
66,410978.8200386111,641.07574,434187.5589795938,658.9291
67,398663.48149096064,631.3982,422172.3810419428,649.748
68,386815.21433956886,621.945,410607.0099131714,640.78613
69,375408.4969508067,612.70557,399498.3184225657,632.05865
70,364475.8727658055,603.71814,388850.2282879863,623.57837
71,353993.80681398534,594.97314,378664.32655482576,615.35706
72,343985.28128641594,586.5021,368959.06501666404,607.41986
73,334435.6980831883,578.3048,359692.90587481484,599.74384
74,325351.40112612426,570.39465,350885.54220589384,592.3559
75,316701.0174816997,562.76373,342545.9648519724,585.27423
76,308524.51307178143,555.4513,334659.17972343497,578.4975
77,300821.0131087103,548.4718,327243.51962413266,572.0521
78,293567.3108499992,541.81854,320280.6113276682,565.9335
79,286766.3080326369,535.5061,313759.3934108716,560.1423
80,280411.5361348641,529.5403,307697.35124152177,554.70465
81,274522.3336453478,523.94806,302087.7267409566,549.6248
82,269080.2571611164,518.7296,296919.1238768808,544.90295
83,264067.06925848953,513.8752,292180.7316134911,540.5375
84,259495.4271137654,509.40637,287890.84457833087,536.5545
85,255350.1954443154,505.32205,284009.4234281204,532.9255
86,251639.56669706455,501.6366,280554.94026272703,529.6744
87,248326.52514186827,498.3238,277494.13970287284,526.777
88,245408.6480953954,495.38727,274801.1802715951,524.2148
89,242849.33622754522,492.797,272463.61486512824,521.98035
90,240626.43926335181,490.5372,270451.8290714898,520.0498
91,238735.66549964712,488.606,268742.35197971074,518.4037
92,237133.25237011307,486.96298,267314.67243899585,517.02466
93,235794.92738611557,485.5871,266127.48921951745,515.87537
94,234685.79491982338,484.4433,265152.1483711117,514.9292
95,233782.6503731864,483.5108,264364.83285501285,514.16425
96,233052.39534676174,482.75546,263735.976380389,513.5526
97,232475.07631138392,482.15677,263246.56378391286,513.07556
98,232027.85847768062,481.69293,262869.9219882864,512.7084
99,231684.0817932642,481.33572,262583.025388341,512.4284
