epoch,loss,mae,val_loss,val_mae
0,792969.0938945232,533.97363,678556.7776823395,491.94086
1,713363.1979521844,504.99,657156.796933052,486.1158
2,671898.9635641322,484.5277,633748.1459516918,450.35928
3,648086.6341372367,471.95227,611711.9541434458,450.14346
4,637446.957852855,467.2087,601254.6133095715,463.3918
5,632783.2224470888,464.98837,600102.6778566082,463.47058
6,626414.2853562153,461.7608,605884.5818307452,463.96515
7,622795.0188885193,459.66272,596277.5771212081,453.65137
8,618306.0593954801,458.25732,591100.7619998512,453.65317
9,611685.3256366615,455.74362,624258.852575028,455.49957
10,606890.5003754281,454.21777,583905.5293805009,463.51535
11,600741.9215478649,451.98184,595621.6521666351,439.0472
12,594180.520548163,449.25925,593215.8299150299,466.1897
13,592974.0118435466,448.5548,584579.0252233029,449.95984
14,587995.0834034196,446.33807,561290.2531173349,448.87372
15,584960.5561409787,444.55783,580902.0853786792,458.18298
16,583058.7653643125,443.34802,580729.5433992082,434.88605
17,580667.4500090891,442.0966,563644.4551664006,421.87976
18,579464.9737110144,441.58414,551014.4071872858,433.46667
19,577260.4243526594,440.35828,567984.8070092973,464.12833
20,575591.5960965444,439.66116,537636.0001882463,435.36572
21,573122.7198105488,438.90997,564330.5162838618,441.47916
22,571527.7191444131,437.84683,548427.1572994445,431.94058
23,570874.035144058,436.9805,535490.2429931825,432.59323
24,568076.2050434329,435.68008,540591.7852347329,446.03436
25,567820.3115187135,435.36395,545698.8576142779,422.38177
26,566148.2055395343,434.77274,544877.3876226419,421.82166
27,566161.3971831263,434.58963,533802.6495464055,427.11215
28,564037.0678696069,433.4412,554152.3262977717,426.45734
29,563394.0021666616,433.0158,532033.0360508423,427.10828
30,561766.3709012601,432.51685,551691.9227108358,431.51578
31,562701.4996017899,432.2353,530761.1761212486,420.1339
32,561420.4333662564,431.6059,581600.8793398081,479.3577
33,559373.7197195395,430.8533,533483.2555239558,422.06485
34,559635.8789539795,431.28415,558983.1824325696,432.6602
35,558877.6996655795,430.53244,540581.2566804864,431.5184
36,558909.4623601281,430.49966,552061.7280253535,442.94977
37,557644.2626345087,430.31436,533391.9507600864,429.0211
38,561708.5218578898,432.9776,539487.0670410173,435.02982
39,559543.034614377,432.33286,536932.0879245121,420.61072
40,553692.212406404,428.66302,549230.2786900768,450.9278
41,554493.7810794318,427.92368,528329.1146684387,432.3176
42,552144.4395748217,427.3657,536025.4297351252,418.7356
43,552788.1156046861,427.86813,533605.7851676631,413.88583
44,552562.2225863911,427.97894,541679.932839497,414.10513
45,551251.4681368442,426.76062,524997.3117334885,427.95575
46,550198.4036336909,426.32745,530819.4368625554,416.56253
47,550798.6938912958,427.3871,532771.0372676793,435.82654
48,549340.7130580636,425.98056,544331.9402120983,447.63077
49,548608.5661776293,425.755,531336.0003139316,431.67566
50,549371.5151065912,425.67004,537353.3007222117,431.4191
51,549075.783761595,426.23605,520161.47401694895,414.9245
52,547733.8183822609,425.2138,526547.1339969294,436.79523
53,548442.5543008589,425.61182,532395.3406986076,413.00372
54,549928.2714293037,426.08777,528900.3239469484,426.58194
55,546854.5324233909,424.7356,523234.960255812,416.47217
56,546581.751690969,424.2403,522479.53329196427,418.64264
57,546447.2119192018,424.58774,552987.5061518189,458.70758
58,547801.4013969628,424.7893,529246.8856054764,429.65686
59,546494.1451993139,424.3237,527009.2817967031,414.82
60,545576.017040924,423.89417,514462.68471406866,426.27783
61,546995.6153389555,424.79666,538611.5745471945,446.8425
62,546011.0468952903,424.03677,524437.153222843,413.25854
63,545327.2344289885,423.75714,515116.9863414403,402.89407
64,545772.7062004491,423.60718,524502.9985385556,418.691
65,543613.2808231937,422.80225,515843.0093852577,419.75027
66,544866.6324297745,423.51608,535417.3118535377,433.21204
67,542578.6524252371,422.87668,527809.6428281572,421.8468
68,542253.282211115,422.34335,525897.9627069582,411.98895
69,543577.1672181014,423.08798,547614.0183184991,444.32156
70,544568.7388344547,423.697,517207.690681023,406.92734
71,543334.4557882376,423.0087,572795.6763726193,424.464
72,544510.1686597145,423.67844,528324.7944153997,429.31836
73,542222.6563030393,422.511,521649.6279527603,428.17892
74,542966.720774037,422.944,546013.8260447101,424.85596
75,540837.496349098,421.4607,511218.5959869738,417.9692
76,540001.3359768345,421.59125,519036.7289012057,418.71048
77,540824.0222019927,421.97208,526773.7655832927,410.45706
78,543940.8235207847,423.2874,517517.4588290296,421.33762
79,545327.2286164382,424.1936,529226.8979294043,426.73062
