epoch,loss,rmse,val_loss,val_rmse
0,99428.44620154885,315.323,86098.11716922799,293.42474
1,76048.64385672177,275.76895,82178.94691876144,286.6689
2,71011.2020407284,266.47916,78712.69634608638,280.5578
3,67269.06133142038,259.36313,74936.41363843723,273.7452
4,65834.28980774438,256.58218,74605.27306444658,273.1396
5,64659.81740220655,254.28299,73644.96770301415,271.37598
6,63420.1928777294,251.83315,71640.7796164828,267.65796
7,62410.90046403388,249.82141,69935.67781675128,264.45355
8,61191.54303552323,247.36928,68525.6945048774,261.774
9,60092.51038937609,245.13794,67261.91749763682,259.34897
10,58946.365891849295,242.78911,69939.3318730449,264.46045
11,57991.65711866106,240.81476,66341.67517949198,257.56876
12,57096.891639036294,238.94989,66171.01222579813,257.2373
13,56128.60115057681,236.91458,62576.4346885476,250.15292
14,55193.822719573975,234.93393,65967.42162619621,256.84113
15,54513.884560721264,233.48184,60832.83055091311,246.64317
16,53688.56915648645,231.70772,61059.2862802828,247.10173
17,53042.976936725005,230.31046,59739.95370178627,244.41756
18,52528.37128012521,229.19089,61569.18749345253,248.13141
19,51894.76739043548,227.80434,60760.238866258675,246.49588
20,51287.02937794533,226.46617,58700.71421641119,242.28227
21,50712.813412161435,225.19511,58638.4433584614,242.15375
22,50138.694689486205,223.91646,59000.062802706205,242.8994
23,49743.63915595688,223.03282,57178.106829100725,239.11938
24,49233.34454451489,221.88583,56887.9550635074,238.51198
25,48805.78099842232,220.92052,56108.28332189303,236.8719
26,48575.86388775481,220.39934,55713.4355656038,236.03696
27,48165.00184673021,219.46541,55328.466691963244,235.22005
28,47824.49184053886,218.6882,56074.502743236924,236.80054
29,47627.571437162514,218.23747,55289.531528039,235.13724
30,47351.72617769642,217.60464,55247.90559829851,235.0487
31,47016.4539001529,216.8328,56335.00122117896,237.34999
32,46842.78785439499,216.432,55710.22568209392,236.03012
33,46582.144662424296,215.82927,55109.228809652006,234.75351
34,46564.82370041599,215.78903,54653.03094546659,233.7799
35,46309.55709550361,215.19676,55069.56994386231,234.66904
36,46058.855493689785,214.61302,61398.23156842013,247.78674
37,45822.64671566106,214.06227,53524.91202151711,231.35449
38,45868.56806006552,214.1692,55212.62544126891,234.97371
39,45555.44705200195,213.43735,53367.00634282178,231.013
40,45063.68507898154,212.2819,52399.57447577619,228.9096
41,45354.83075181977,212.9666,54235.583728262405,232.88533
42,45101.87188932275,212.37198,52654.846974856504,229.46631
43,44907.601341536065,211.91393,53654.50274354145,231.63443
44,44635.862914942896,211.27182,52529.75303254366,229.19374
45,44506.265040774306,210.96506,52097.038610115625,228.24777
46,44515.178999524156,210.98608,53883.87215778972,232.12895
47,44029.86588713702,209.83302,55695.482047146645,235.99887
48,44098.40833673557,209.99625,51459.225210371675,226.84627
49,44056.9100888677,209.8972,53603.86317664277,231.52513
50,44189.50035297169,210.21317,52010.79525549135,228.05876
51,43666.09884467245,208.96428,53561.85082689956,231.43436
52,43719.18056722048,209.0911,53066.93042774458,230.36267
53,43415.70500149446,208.36415,51450.551616432866,226.8271
54,43293.32001836761,208.07083,51953.01753975379,227.93205
55,43422.257793154036,208.38022,55895.47314563518,236.42218
56,43370.96253180304,208.25706,51664.68184785998,227.29865
57,43106.65422420341,207.62138,56372.51189385671,237.42894
58,43050.28813998439,207.4857,51396.11883228493,226.7071
59,42793.88693041761,206.86662,51517.7267033467,226.97516
60,42670.427523476734,206.56818,50951.48334050002,225.7244
61,42551.82698931013,206.28104,50612.11254306103,224.97139
62,42686.34825038109,206.60664,51452.5100546272,226.8315
63,41979.75793165319,204.88956,50833.82797105837,225.46347
64,42434.77187100579,205.99716,53694.78630053427,231.72131
65,41908.209159594626,204.71452,50468.243910169345,224.65137
66,41855.36015340661,204.58571,52914.41403098079,230.0314
67,41968.417627110204,204.8618,50316.37885965639,224.3131
68,41528.47054197808,203.78539,51492.056964420146,226.91855
69,41785.22924375133,204.41426,50133.61337489402,223.9054
70,41702.2711945702,204.21146,50409.28558076957,224.51993
71,41296.36536921974,203.21506,50302.75453206615,224.2828
72,41449.20646266777,203.59084,50271.39042804302,224.21284
73,41312.117353327136,203.25377,48902.97567996219,221.14012
74,41321.18290788987,203.27634,49503.18251783348,222.4931
75,41090.0194728114,202.70686,49882.13640629873,223.34315
76,41091.85244864776,202.7112,51014.51111958052,225.86395
77,40725.58023576176,201.80592,49900.76267224409,223.38474
78,40777.46121624538,201.93431,50734.45662850457,225.24307
79,40526.24078835559,201.31151,50128.518626633515,223.8939
80,40666.92069340553,201.66055,50181.22080727542,224.01167
81,40558.35312349656,201.3909,49864.993570843,223.30464
82,40742.85845238822,201.8484,50729.675048314224,225.23248
83,40383.58242017281,200.95634,49277.33187076089,221.98494
84,40278.86156877149,200.6959,48508.96615887751,220.24748
85,39856.94091622168,199.64209,51519.276775566796,226.97859
86,40318.7057490469,200.7952,49146.962668163345,221.69121
87,40258.61478763869,200.64542,49587.47393696524,222.68254
88,39837.5863928274,199.59363,50854.019754168454,225.5083
89,40054.33814257133,200.13574,48533.88716519597,220.3041
90,39906.028487421885,199.76505,48826.84590883731,220.96797
91,39813.5486195989,199.53304,49489.77791855681,222.46303
92,39811.646877144565,199.52832,48683.64451807893,220.64368
93,39508.30633379832,198.76695,49806.42899757957,223.17352
94,39371.35025407487,198.42201,49847.1134134175,223.26466
95,39292.193392921894,198.22281,49444.05614910808,222.36017
96,39449.39246366805,198.61879,50743.58541659561,225.26343
97,39367.80495545844,198.41296,49982.5210613781,223.56769
98,39108.58728155569,197.75868,49114.783670583776,221.61859
99,38986.03335452681,197.44884,52396.96374316627,228.90378
