epoch,loss,rmse,val_loss,val_rmse
0,115420.31616287872,339.73602,105563.24201208875,324.90485
1,73926.28960219953,271.89368,102362.29933502086,319.94113
2,71148.2824394162,266.73636,101599.6188429436,318.74683
3,69816.0141369475,264.22717,100809.13746150698,317.50458
4,68526.6107991964,261.77588,99134.9509079968,314.85696
5,67393.45953587124,259.6025,102371.5131217354,319.9555
6,66691.38887549649,258.24664,96874.23694891635,311.24622
7,65943.76182722845,256.79544,96189.97746209169,310.14508
8,65328.88822719029,255.59508,96583.35458773485,310.77863
9,64878.97655544762,254.71335,94834.4399996102,307.95203
10,64336.157915772514,253.6457,94735.33531320652,307.79102
11,63719.416980390786,252.4268,94008.4680581001,306.60794
12,63031.958148219004,251.06139,94210.582888207,306.9375
13,62321.176016671314,249.64194,91604.86361867301,302.663
14,61373.68579665753,247.73701,91775.772083849,302.94513
15,60425.53651761608,245.81592,90179.33157049096,300.29874
16,59451.79116026293,243.82751,90232.18802440653,300.38672
17,58575.68233522047,242.02425,89368.15480529352,298.94516
18,57661.557868636955,240.12854,88992.31980484282,298.31583
19,56971.25259399414,238.68665,88491.82948047819,297.47577
20,56200.29216683011,237.06607,86547.1163469878,294.18893
21,55580.570624471715,235.75519,86174.06390450808,293.5542
22,55045.885116064244,234.61855,85941.00445258293,293.15707
23,54528.75285595806,233.51396,85135.31886748898,291.7796
24,54054.22635400596,232.49562,84974.60477075943,291.504
25,53798.380069380044,231.94473,85501.88757722967,292.40717
26,53428.55097076672,231.14622,83479.92220907315,288.92886
27,53084.679812647715,230.40121,85622.20278239992,292.6127
28,52827.392694938084,229.8421,83600.97146461078,289.1382
29,52496.56804689039,229.1214,83800.48665717334,289.48322
30,52405.01053048783,228.9213,83208.38399439414,288.4586
31,52002.90987312894,228.04106,82066.2125865484,286.47208
32,51805.64032059357,227.60849,84671.57088715454,290.98373
33,51533.147189484924,227.009,81868.79001112156,286.1272
34,51208.01226011645,226.29195,81882.17567588144,286.15063
35,50885.34616319672,225.57777,83464.15424769286,288.9016
36,50789.489564142306,225.36517,81791.24725737215,285.99164
37,50535.735702001744,224.8015,81595.86346884258,285.6499
38,50322.11709184406,224.32579,81118.94268589937,284.81387
39,49846.66786565701,223.26381,81059.60110722255,284.70978
40,49435.01308562976,222.3397,84152.79697184163,290.09097
41,48545.75623904957,220.3309,79046.82268603337,281.15265
42,48108.3372627066,219.33598,80045.05562942183,282.9224
43,47559.44358287138,218.08125,79010.57298112624,281.08823
44,47085.790324363385,216.99231,77300.42525379814,278.02954
45,46752.431283325706,216.22302,77458.27237589654,278.31332
46,46517.10279128131,215.67802,76686.87895330042,276.92398
47,46379.44967632133,215.35934,82416.00599047664,287.0819
48,45984.86731219893,214.44095,76931.80335775488,277.36575
49,45827.99891861346,214.07483,77719.20066741541,278.78165
50,45841.26887550674,214.10571,76270.81899661115,276.1717
51,45349.758954344674,212.95491,76563.78235195413,276.70166
52,45220.69595836992,212.65149,77899.14727814132,279.10413
53,45178.6512977536,212.5529,75695.32078391772,275.12787
54,44882.62674879828,211.85501,76965.03134866882,277.42572
55,44676.97879188602,211.3692,74752.13110056546,273.40842
56,44485.9488083014,210.91689,75003.96032386519,273.86856
57,44383.50790084711,210.67393,74574.09775217803,273.0826
58,44190.99272207052,210.21655,74378.27335710319,272.72385
59,44278.33548614758,210.42436,76613.74025645368,276.79184
60,43881.99569875252,209.4802,75981.60735000511,275.64767
61,43624.56720118162,208.86491,73534.15867043151,271.17184
62,43832.26855885482,209.36174,74646.55151410964,273.21512
63,43111.302128511314,207.63281,74503.08882432443,272.95258
64,43511.24078452487,208.59349,74479.76320852742,272.90976
65,43141.1878338341,207.70468,74633.55489549632,273.19144
66,43025.925288096194,207.42691,75409.96980536052,274.60876
67,42601.88403038217,206.40227,74149.37751803447,272.30377
68,42763.50234369871,206.79318,73652.23763670505,271.3894
69,42568.323870234126,206.32088,72218.9038715941,268.7357
70,42493.850279415354,206.14018,74322.16532067976,272.621
71,42196.8254525962,205.4189,75485.73942842735,274.7468
72,42187.81680650471,205.3968,71857.09434536281,268.06174
73,42129.35251437916,205.25444,72421.49732421723,269.1125
74,42016.6852278509,204.97969,72687.95877531281,269.60706
75,42108.53521587468,205.20366,72452.78213756261,269.17047
76,41735.385709938884,204.29256,74825.39784365986,273.5423
77,41823.3650210084,204.50775,72366.23115897496,269.00977
78,41658.34170250131,204.1039,71486.72437077308,267.37003
79,41478.32094926594,203.66212,71085.3621672668,266.61838
80,41414.82275781711,203.50642,73162.68197378455,270.486
81,41561.76800607633,203.86714,72077.18021647453,268.47202
82,41138.1798881082,202.82542,71675.20446753551,267.72232
83,41287.43318214737,203.193,71135.87992491425,266.71307
84,41100.54045823041,202.73268,70914.24606618972,266.29724
85,40992.167862579605,202.46512,72034.79802309095,268.39297
86,41169.17244637113,202.90182,72673.16152619352,269.57962
87,41027.57860654943,202.55281,70517.91696911909,265.55212
88,40709.681236395314,201.76656,70360.7121466499,265.25592
89,40633.97360607756,201.57852,70247.72102379867,265.04285
90,40816.128773601115,202.03003,72992.0413064544,270.1704
91,40632.09966425535,201.57413,71987.75889481172,268.30533
92,40731.06550809716,201.81984,70199.75653102342,264.95236
93,40328.476049471305,200.81947,70892.0900097207,266.25574
94,40292.13228491775,200.7291,70004.77589706406,264.58414
95,40091.66068229355,200.22887,70062.52637076577,264.69327
96,40345.38657956164,200.8615,71152.06813143175,266.74347
97,40004.25084699102,200.01065,69876.16714300767,264.34103
98,40200.290964399064,200.50006,70828.90093513073,266.13702
99,39951.26671074619,199.87819,72119.83802903544,268.55136
