epoch,loss,rmse,val_loss,val_rmse
0,124622.65643182321,353.0193,81055.42747932827,284.7024
1,78883.93442105847,280.86285,78771.45710129269,280.66254
2,77858.06341411687,279.03027,78350.24555716214,279.91113
3,76669.66419687992,276.89282,76718.48671868909,276.981
4,74981.43286517488,273.8271,74811.76925016567,273.5174
5,73220.58981990012,270.59302,75077.10320576227,274.00195
6,70902.41713015773,266.27502,71502.77471075417,267.4
7,68332.52299820074,261.40488,71682.29744721827,267.73547
8,66589.74641815954,258.04974,67596.3137251379,259.99298
9,65748.19607877331,256.4142,65547.73110644295,256.02292
10,65000.16531192555,254.95143,65036.49081618607,255.02249
11,64429.565691394964,253.82933,65866.97801390622,256.64563
12,63846.59305091666,252.67885,64755.82971710065,254.47163
13,63199.468086435016,251.39503,63065.44852989544,251.12831
14,62597.312192003264,250.1944,63001.20281254873,251.0004
15,61917.80350141766,248.83287,62163.0980518389,249.32527
16,61138.60767063173,247.26227,61620.7614324886,248.23528
17,60272.25438978692,245.50389,60578.27796987068,246.12662
18,59477.80432359711,243.88045,59221.014187602326,243.35364
19,58647.88573949477,242.17363,59891.691591406314,244.72778
20,58107.02985939859,241.05417,58662.896286276016,242.20422
21,57554.084562926735,239.90428,58058.34264698,240.95297
22,57068.126213394295,238.88945,57498.226003376665,239.78789
23,56600.63351325027,237.9087,56955.02563684026,238.65253
24,56038.15217321059,236.72366,55049.033719765925,234.6253
25,55440.92651841621,235.459,56086.71618491512,236.82626
26,55100.87067971109,234.73564,54678.72451786271,233.83485
27,54601.37420000349,233.66942,53474.96339143019,231.24657
28,54269.06938286789,232.95718,53666.50736970843,231.66034
29,53722.31926759351,231.78082,61428.452007057866,247.84763
30,53430.32046983222,231.14993,55002.46040365294,234.52603
31,53101.239224089295,230.43698,52520.52451219839,229.17351
32,52700.08555859478,229.56491,53990.45038267668,232.35844
33,52434.51646359227,228.98589,52470.72508490391,229.06487
34,52039.586998306404,228.12163,51794.9913743958,227.58511
35,51679.77767944336,227.33179,51746.80851122145,227.47923
36,51330.70783727309,226.56285,51900.43714582765,227.81664
37,50997.41487224162,225.82602,51677.805123287304,227.32753
38,50676.02130819369,225.11333,51228.712411746215,226.33759
39,50417.702709486504,224.53899,49683.60634245634,222.8982
40,50186.624955634106,224.02365,48886.208528336225,221.1022
41,49834.08863753631,223.23558,48420.03206005886,220.04555
42,49630.16816313928,222.77882,49088.14304573605,221.55843
43,49395.34372435498,222.25069,49719.66779303423,222.97906
44,49234.71389514057,221.88893,50061.68398720716,223.74474
45,48865.506916206425,221.05553,47594.34282604565,218.16124
46,48740.892837075626,220.77371,48760.08711056268,220.81691
47,48498.94028543424,220.2246,48553.521638925704,220.34868
48,48276.588813845854,219.71906,47635.249868746105,218.25499
49,48138.63811742959,219.40521,47725.60677672098,218.46188
50,47895.014213882576,218.84949,45626.881746328545,213.60452
51,47694.6489224474,218.39107,46270.989654086596,215.10693
52,47524.59216244481,218.0012,46666.272607951,216.02377
53,47266.87892881762,217.40916,45899.91257850871,214.24261
54,47176.439151154846,217.20158,47753.45402002368,218.52562
55,47055.182957753415,216.9222,44729.731419503296,211.49403
56,46859.52651003028,216.47063,44968.40451172332,212.05759
57,46579.994459520865,215.82385,46077.137891203616,214.6559
58,46574.1023839101,215.81018,45457.07432716389,213.20668
59,46452.85912239652,215.52931,44820.47751173063,211.70845
60,46240.35575764119,215.03575,46686.054712167206,216.06958
61,46156.45302780536,214.84055,46682.27409194229,216.06078
62,46081.955904279435,214.66698,45811.996857519785,214.03735
63,45951.744660513745,214.36359,43618.929176492944,208.85144
64,45857.52066245199,214.14383,43608.88646872807,208.82745
65,45631.71037754091,213.61578,45858.86469093514,214.1468
66,45639.991578046014,213.63513,43588.71136156277,208.77913
67,45468.87934343354,213.23422,44526.76170078253,211.01369
68,45404.73620182326,213.08388,43379.15425378353,208.27663
69,45151.684836828405,212.48917,43482.45118207687,208.52441
70,45066.86816079276,212.28976,41798.94296302477,204.44789
71,45032.62065772049,212.20885,42066.80364751842,205.10188
72,44868.77082882408,211.82265,44672.707716754696,211.35918
73,44717.662712802405,211.46548,43754.47399254259,209.1757
