epoch,loss,rmse,val_loss,val_rmse
0,117294.62914731322,342.48288,88735.01315949754,297.88422
1,75735.23727057962,275.20068,84094.98150751345,289.99127
2,73772.90700832335,271.61145,89022.21088694746,298.36603
3,70805.0119326295,266.09213,79612.77100732342,282.15744
4,68456.4407216561,261.6419,75749.8562736318,275.2269
5,66777.25711174973,258.413,74086.84602608268,272.18906
6,65152.302076067244,255.24954,71776.62651840356,267.9115
7,63906.22300002154,252.79665,72569.45948061219,269.3872
8,63071.34834674226,251.14037,74446.01632542684,272.84796
9,62004.7677409709,249.00722,68322.85426858385,261.38632
10,61272.849765809646,247.53358,69884.97948541163,264.35764
11,60615.45275391651,246.2023,67298.4449013799,259.41946
12,59772.59539500004,244.48428,66097.6052016742,257.09454
13,59000.991698705846,242.90108,70917.34620575739,266.3032
14,58242.064167824115,241.33403,66089.09000484817,257.07794
15,57744.86734547334,240.30151,65684.7314478249,256.29028
16,57017.34499019334,238.78288,63183.85981261451,251.36401
17,56403.841730197935,237.49496,66307.44714822737,257.50232
18,56711.356985909595,238.14137,64825.47163636762,254.60847
19,56206.462264886424,237.07933,64369.555206729456,253.71156
20,55326.45775649127,235.21577,61523.65131046815,248.03963
21,54650.85001123252,233.77509,62236.83057893019,249.47313
22,54081.5529268409,232.5544,63129.32494749844,251.25545
23,53531.12591398864,231.36775,60143.41246735402,245.24152
24,52622.502537318636,229.39601,59000.78242671708,242.90079
25,52249.16191472927,228.58083,60159.02618774119,245.27333
26,51567.45977911428,227.08463,57587.67991224565,239.9743
27,51044.63949084883,225.93045,58450.28061657052,241.76495
28,50615.98594409077,224.9799,57870.60637443235,240.56313
29,50209.3321348559,224.07423,60790.90454583106,246.5581
30,49753.93440567145,223.05594,59289.3568525498,243.49405
31,49639.617986727164,222.79947,55804.30926555069,236.22939
32,48980.64380818856,221.31566,58004.942834511676,240.84221
33,48484.35192409483,220.19164,55730.784883997134,236.0737
34,48218.916959746544,219.58801,57140.66541127845,239.04109
35,47824.015408556,218.6868,55604.89861839284,235.80698
36,47507.16845279982,217.96126,55594.92230652383,235.78578
37,47147.89988413578,217.1357,55955.686812972635,236.54958
38,46821.57067153033,216.38277,53680.663671174574,231.69089
39,46538.136435372486,215.72699,52990.13540529742,230.1959
40,46383.86465261764,215.36893,55027.616202029894,234.57964
41,45996.058672351995,214.46681,58316.40708442153,241.4879
42,45862.42597692153,214.15535,54122.96281433938,232.6434
43,45817.64870408002,214.05061,55693.96235571207,235.99571
44,45307.06849298557,212.8543,54717.2285124274,233.91718
45,45192.16028550092,212.58438,54732.98254475423,233.95084
46,45187.11017332959,212.57253,53478.28261217793,231.25375
47,44901.52979124694,211.89977,53274.83312817933,230.81343
48,44617.51866611513,211.22876,53364.074599112224,231.00668
49,44512.02977541114,210.97884,53166.31466249171,230.57822
50,44311.90546596752,210.50398,52229.70333147365,228.53818
51,44191.44555208863,210.21767,54363.387428008304,233.15956
52,44383.500128161,210.67398,53904.31513665023,232.17302
53,44088.79229697861,209.97311,52223.41293998987,228.52441
54,44179.616575737964,210.18932,53408.9158729511,231.10367
