epoch,loss,mse,val_loss,val_mse
0,133.83644728160135,65010.438,110.19119795548919,58319.29
1,98.25103059426264,47801.484,96.86266308749578,53728.41
2,89.19373817868193,44816.93,88.94747999377716,53345.695
3,85.80604379675613,43841.715,86.129279859931,52178.434
4,83.71190847958569,43237.266,84.06988036883702,51688.457
5,82.09345026456755,42826.02,83.880217780301,50649.848
6,81.03128113787244,42450.957,79.7834796897638,49632.496
7,79.96039309857025,42173.242,79.52805874555119,49875.76
8,79.36438725803102,41907.266,82.5240025580604,50964.766
9,78.69791337862458,41754.516,80.56804999873371,50424.074
10,77.99744384540546,41626.1,78.32963751312485,49389.75
11,77.58342545245897,41539.08,81.91590764602728,49760.773
12,77.14048111799457,41331.516,79.86259445509398,49649.11
13,76.74950316034064,41223.133,78.97494980308484,48648.945
14,76.46118481581793,41137.895,77.007061531945,49187.0
15,76.11062227774003,41098.527,76.12829626058632,48597.42
16,75.94762590903456,41035.34,76.34613765662026,48570.883
17,75.61455391203097,40946.855,81.57395404348253,49026.367
18,75.44967665106162,40890.785,76.61310706650394,48755.574
19,75.17818151045822,40851.707,78.38447360414065,49314.65
20,75.11175032267568,40838.812,76.38227876387262,48910.273
21,74.7930518015901,40713.168,76.90273902928998,48302.254
22,74.68979201989558,40745.496,74.55414151479555,48640.594
23,74.51368810865577,40642.402,75.7324355849646,48643.14
24,74.28679163105916,40585.426,76.00300832422353,48239.83
25,74.12911538420754,40482.715,74.84252461888303,48402.99
26,74.04225825229106,40540.504,75.36059171192352,48141.39
27,73.90790133505827,40507.492,75.71818816440219,48643.246
28,73.76779082915131,40464.727,74.737823416672,48196.14
29,73.62951121718484,40451.703,75.43735094187842,47990.19
30,73.50570122463266,40401.64,74.00982273010088,48013.03
31,73.39348424600638,40368.75,75.43498149860164,48244.46
32,73.37143138068426,40394.74,77.18877241570704,48183.4
33,73.29776162115066,40361.434,74.20570605291489,48743.645
34,73.21681512015817,40290.844,73.8570173049696,48368.35
35,73.17167548403718,40270.53,73.49532953026097,48214.383
36,73.2276313325741,40359.227,75.10716962684317,48546.145
37,73.0682253068397,40270.594,73.24280790883549,48017.742
38,72.95689673929606,40209.293,77.03974298109823,48118.945
39,72.93489501275499,40244.184,74.51202403357489,48037.977
40,73.0436366660433,40269.566,75.58352596046885,48913.676
41,72.8079958893589,40228.223,77.66716725036525,49464.33
42,72.83642918039386,40230.49,75.73813055795371,47725.703
43,72.82716689211865,40226.477,75.50725052540513,49102.37
44,72.76043519350259,40208.46,72.672098201237,47880.668
45,72.69662328859921,40191.344,73.56964609164557,48204.453
46,72.62871223072209,40188.793,73.97250773525924,48216.727
47,72.62507216614806,40142.89,74.82129812977348,48620.66
48,72.54489120304503,40180.27,74.10580610533563,48364.64
49,72.5489985558744,40134.375,75.08016973572862,47994.977
50,72.47625704092911,40113.324,76.76493543933603,48064.957
51,72.3326350124947,40119.38,73.95899019617192,48255.9
52,72.30453614241286,40043.5,74.6879784077305,48094.004
53,72.37073844490897,40064.664,73.70510662885418,48236.113
54,72.40621557220538,40091.332,74.89571227214164,47549.254
55,72.3985352161295,40118.145,72.31289571771383,47778.285
56,72.20623322908096,40078.105,74.83067059983776,47936.82
57,72.28025825521921,40024.676,73.03831964861723,47601.08
58,72.27146645819536,40045.016,72.8952123299518,47807.58
59,72.23442159652528,40086.16,72.40954712419621,47667.785
60,72.19903870380054,40069.156,74.5233344268988,47802.105
61,72.19273747133084,40069.95,74.55989344789992,47849.64
62,72.04170093456584,39960.63,72.08947880453466,47611.81
63,72.202058973979,40023.0,74.1839674437705,47801.06
64,72.05933384904573,40060.473,73.28487789277291,48318.52
65,72.00633867631521,40045.082,73.17734963521774,47993.035
66,71.95651980100928,39998.383,72.93730007620141,47654.84
67,71.97517151672787,39984.0,72.01755042581591,47526.05
68,71.98022770261848,39961.71,75.20747426217483,49006.883
69,71.81820577186514,39929.418,74.18631255940879,47706.297
70,71.89942636815593,39955.7,72.52391314165736,47926.496
71,71.74829227147548,39945.07,71.7954136957898,47407.254
72,71.75291319842404,39941.727,72.10366986919354,47758.297
73,71.83395471959979,39975.96,71.33114107086729,47554.89
74,71.74982631208275,39972.082,72.05838392904295,47248.434
75,71.76971795907153,39939.977,75.98871873491393,48867.406
76,71.74312437534212,39949.65,72.75862700988623,47476.773
77,71.78969929648507,39988.55,74.93609492719483,47646.906
78,71.69224611756113,39900.86,70.83825570662573,47206.06
79,71.72363284017038,39910.652,72.89728263578247,47574.727
