epoch,loss,mse,val_loss,val_mse
0,585.4030531932484,614751.9,212.51192210050178,130624.85
1,198.01923259195402,106838.27,186.1419970403572,103159.984
2,174.8919960252294,86879.8,167.67850593164087,89921.805
3,162.10942397843422,78237.18,160.3741111235314,85064.945
4,157.83604959875615,75421.67,157.93096595278143,83793.984
5,156.14217004937163,74420.0,156.56664733710215,82818.79
6,154.92355717290283,73788.66,155.46451587703794,82314.65
7,153.84176252165662,73245.414,154.30246091072178,81687.21
8,152.66010575467143,72581.44,153.05197432769444,80914.664
9,151.22441963315174,71684.69,151.55779380769974,80040.77
10,149.60465741909633,70714.85,149.9473318329904,78624.33
11,147.97296546034858,69766.97,148.32563560981941,77779.31
12,146.59792605998058,68954.5,147.23232650725316,76960.766
13,145.4902020212233,68300.836,146.1628809492913,76539.17
14,144.5047537985805,67751.75,145.236990953786,76002.76
15,143.57090007956796,67259.4,144.32140082748805,75391.32
16,142.74732611967474,66812.18,143.51826430340202,74901.12
17,141.96401963392,66367.27,142.7286175170989,74606.18
18,141.11383413820798,65929.36,141.87355529727162,73883.78
19,140.27945862610022,65493.598,141.00670917217548,73410.59
20,139.47249085317765,65083.824,140.18701942189807,73082.61
21,138.77370761680996,64721.816,139.55654049037872,72709.305
22,138.05553499669023,64368.906,138.79831510290256,72544.445
23,137.3653965376391,64033.168,138.05804521336415,71991.664
24,136.6976967136273,63676.76,137.38378914886098,71610.766
25,136.04705803951106,63341.824,136.66098966380244,71184.56
26,135.4385226699828,63034.92,136.01646577781028,71136.984
27,134.83256200906877,62750.875,135.32669221130587,70758.66
28,134.19687413016794,62425.508,134.65379150625122,70343.16
29,133.48353069104394,62100.312,133.78644805280354,69996.93
30,132.71991215319375,61744.918,133.12259816914602,69636.2
31,131.97305497602525,61368.54,132.41533429163857,69414.414
32,131.24766527574684,61037.95,131.6164302345269,68830.51
33,130.51435531797628,60694.42,130.81034564948285,68412.0
34,129.75242013774593,60330.95,130.06858640984544,67979.68
35,128.98678176366155,59961.312,129.23334544021947,67873.67
36,128.19200254945426,59623.16,128.44720083660778,67627.71
37,127.42136800633894,59284.82,127.51683724037844,67114.15
38,126.5963692365628,58928.31,126.86929133564226,67051.56
39,125.77585814762413,58570.992,126.10759767697664,66323.26
40,124.94218464996392,58208.258,124.93964889905851,66127.41
41,124.09097953239065,57858.59,124.15052674378697,65544.2
42,123.23952582981143,57525.38,123.26031272375691,65566.13
43,122.40626991172638,57182.11,122.30959909844574,65120.297
44,121.58084364350526,56863.04,121.71728739722312,65095.28
45,120.82190556186401,56583.035,120.68363524803118,64304.082
46,120.04128782770555,56261.35,119.95436459537933,63909.434
47,119.32545400462725,55989.504,119.17040859229661,63933.76
48,118.61304682081648,55722.277,118.4293631583829,63599.883
49,117.91566212292963,55458.266,117.86229907088385,63585.336
50,117.26596464060242,55220.383,117.17745428551015,62933.4
51,116.64389264903444,54967.887,116.53408397367885,63067.97
52,116.09305907122321,54763.67,115.93950337890081,62789.383
53,115.56788757965747,54566.844,115.70618833081541,62306.445
54,115.05892979079852,54402.426,115.04491007191125,62405.484
55,114.603600195641,54224.742,114.5249248738822,62343.906
56,114.13974747623395,54061.465,114.27079934135386,62334.695
57,113.70835391489972,53916.82,113.62120955819523,61765.203
58,113.28704267716974,53765.527,113.13995755815037,61920.42
59,112.90885076376264,53632.594,112.79485584918717,61607.695
60,112.52687513429625,53504.395,112.53182963352602,61435.4
61,112.15007196856692,53383.45,112.16674972681687,61457.227
62,111.84239509472567,53260.465,111.759891219093,61427.98
63,111.49960600342035,53150.13,111.45049159814235,61066.348
64,111.11737473386322,53021.453,111.14255038673284,61244.02
65,110.76939425752157,52896.645,110.72419596557567,60876.336
66,110.42667690450189,52779.035,110.47456112694348,60894.56
67,110.08723677227908,52657.92,110.25611852982965,60933.992
68,109.7575186411396,52537.996,109.87525320915923,60923.426
69,109.45989752176192,52445.125,109.60403739603296,60436.55
70,109.15206689621509,52344.54,109.0998892570974,60524.16
71,108.80992312865013,52209.863,109.0959100421476,60328.66
72,108.5236404075753,52119.65,108.58868199676007,60386.023
73,108.18058327314611,52014.74,108.2240611069027,60022.117
74,107.84364413245463,51889.484,107.79283622874708,59739.227
75,107.4908973578853,51769.336,107.8144910715143,59871.99
76,107.16739576466743,51658.68,107.15633282018852,59749.004
77,106.80455476504449,51532.293,106.71886131679344,59922.773
78,106.43634818537672,51406.332,106.50681764094739,59415.69
79,106.09108977908916,51288.41,106.17691001019024,59304.09
