epoch,loss,mse,val_loss,val_mse
0,167.53376533514074,91519.54,142.54771338869972,73719.27
1,136.65638651571177,63349.547,131.63503728893525,68624.14
2,125.23547634849129,57895.383,120.6683283073591,64864.055
3,114.71672598334843,53491.867,115.24861318056695,60376.355
4,108.25251901629689,51132.758,105.37157145455032,57852.977
5,102.77358224151253,49305.723,99.93708514355632,55979.5
6,97.28593865304539,47585.266,95.4554304850847,55434.52
7,93.657917864462,46585.855,94.4042997961447,54392.08
8,92.02950752404483,46123.38,92.12205351150538,54522.332
9,90.75833152642863,45778.023,95.68919367956877,53806.76
10,89.83133643993787,45560.402,92.18408657528788,54175.56
11,89.26659942494639,45366.547,87.990170220447,53123.49
12,88.12678927247693,45098.297,88.01920180552007,52359.09
13,87.39577832930291,44851.0,86.35148376619915,51859.613
14,86.77957894461875,44672.54,88.39094250869782,52758.273
15,86.09644713313416,44506.43,87.42100603761904,52392.023
16,85.62148692672017,44301.156,86.48486094824256,52141.316
17,85.11776364141502,44117.598,88.71648339469562,53681.855
18,84.81734258109158,44023.73,85.5211216629433,52435.594
19,84.22172620814739,43853.965,83.71372376994871,51730.63
20,83.89989583379494,43741.848,83.73176418721435,50874.375
21,83.52140423646412,43581.105,82.25798385470088,50915.867
22,82.9993839247576,43493.625,82.44939512214827,50714.582
23,82.5126769126249,43353.734,84.03156917035889,51343.395
24,82.04904400344844,43176.26,86.77502386689945,50935.266
25,81.80799745658413,43085.914,82.63186813092257,51779.637
26,81.28079544094987,42944.36,86.77880789939503,51475.926
27,81.04801804443929,42914.1,84.72860353638946,52488.023
28,80.60610325395741,42789.355,81.71276046165423,51110.74
29,80.33316390596924,42696.805,80.91551490871313,51034.22
30,80.16718968671,42613.387,80.37157647893181,50670.07
31,79.8126249255542,42501.98,80.85929022849439,50743.96
32,79.49763197109105,42447.953,79.90890103683465,49991.516
33,79.23493330115184,42356.805,80.92570932232762,50481.855
34,79.03284870177798,42272.28,79.13533293538022,50238.61
35,78.65244238539003,42126.633,79.17213903107368,49719.414
36,78.48822368410914,42106.547,79.50717923976681,49935.844
37,78.16712415332506,42019.21,79.57445618567128,50373.402
38,77.88715576619379,41877.426,79.47214836764215,50639.812
39,77.62744800344637,41860.867,79.18914824454812,50869.477
40,77.40102414038822,41752.055,78.51014395169086,49691.223
41,77.17302866286546,41678.55,78.24672840209497,50199.37
42,77.02195093549774,41666.934,77.99258490017719,49394.367
43,76.66253989190544,41584.805,80.1539238339799,50499.26
44,76.54259442951717,41541.52,77.69634542187059,49988.855
45,76.28695795702906,41400.426,78.46708660067424,49832.54
46,76.15053521382775,41384.605,76.47637656699682,49429.066
47,75.86802546241883,41353.227,78.31995957384107,50466.68
48,75.73871358478982,41237.184,76.13964847185528,49187.04
49,75.53548964522466,41244.652,80.42847933466254,50595.105
50,75.40884173299928,41138.906,78.45943041280371,49335.668
51,75.256716134699,41141.27,77.77808504184199,49552.105
52,75.16075230387132,41116.023,75.9596600684215,49180.625
53,75.0131411017311,41045.438,75.90156681281736,49162.656
54,74.95093782802607,40958.758,74.81178799745594,48983.664
55,74.76462924251614,40961.37,75.80234957816906,49141.117
56,74.6285322732155,40971.156,76.48548372885338,49846.367
57,74.55504568861691,40911.652,75.20575942432133,49156.4
58,74.30822255341704,40801.0,74.34290182225065,48600.145
59,74.21439652220765,40803.87,77.0986224290094,48917.332
60,74.13909348947426,40744.617,74.24647420325142,48945.32
61,74.00395749475133,40739.543,75.44597698571927,49175.367
62,73.93904657947077,40711.613,76.85479069930172,48881.934
63,73.9348136839282,40692.074,77.17958605199829,48730.66
64,73.80961334117171,40657.74,76.70493286991379,48618.383
65,73.58890143727851,40595.223,75.55678815446905,48791.297
66,73.46813886523961,40603.09,75.0203277788349,49169.973
67,73.48981386906627,40594.15,73.7725651641823,48377.51
68,73.2990935342618,40510.25,77.50833176246687,48523.21
69,73.25181600219872,40529.926,74.23717855759064,48442.71
70,73.13045841411032,40499.45,74.69100908873388,48591.16
71,73.0187375173598,40431.336,74.75422675138977,49003.8
72,72.8934022624134,40384.793,75.3709913066406,49214.63
73,72.8711638153224,40394.06,73.45848964220589,48448.855
74,72.73342027971661,40342.938,73.69344414209301,48626.395
75,72.69903275400483,40328.324,75.01141693441767,48793.64
76,72.52541357429732,40268.016,72.82876911366625,48183.258
77,72.43331638200716,40244.555,75.36234317172178,48533.54
78,72.37901675269931,40225.3,74.22957223940908,48170.527
79,72.32561951239656,40228.973,73.91654574310623,48539.08
