epoch,loss,mse,val_loss,val_mse
0,147.5829340467119,74564.88,118.16837362670647,62059.574
1,112.07229877577662,53067.945,105.08868423773318,59719.15
2,93.79510551715472,46617.164,87.96818364463364,51945.773
3,87.7862822065517,44444.582,87.46570716762724,52946.883
4,85.56059919013725,43685.227,84.9505659196531,50928.53
5,83.44809896354536,43102.605,85.83806132537455,52095.684
6,82.08196522010753,42702.965,80.75102717949518,50267.21
7,80.89751054797354,42435.676,81.2506717094693,50101.22
8,79.89229734852371,42069.96,79.17507211911642,49979.695
9,79.15866790434131,41959.875,77.67315988888141,49509.47
10,78.20602681791772,41696.418,79.98906823563041,50288.12
11,77.50234951602987,41469.965,77.29116858481021,49460.234
12,77.01188099764092,41281.92,76.14039970435141,49014.973
13,76.88230594561455,41266.266,78.68800199657277,49453.758
14,76.26079770450524,41147.363,75.15454854163849,48746.547
15,75.71958715068793,40948.973,75.9107698082658,48699.035
16,75.39589326351015,40856.19,74.35380404454307,48498.14
17,75.20716173519419,40780.492,74.28388291993811,48072.016
18,74.72091073727016,40671.76,75.42504488609255,48669.63
19,74.24625511988596,40548.152,73.98781669091599,48143.01
20,73.97679690008648,40413.094,74.42396452430259,48887.793
21,73.87404306296732,40377.45,74.26974385814766,48429.31
22,73.48993829972208,40265.43,73.57323359489678,48252.223
23,73.17625914732534,40181.67,73.70491833227051,48199.598
24,73.10426262146908,40178.793,75.57379496149767,48052.777
25,72.77669503600745,39997.812,72.41772797114986,48018.18
26,72.62134445135885,39963.895,72.93157102749839,48147.94
27,72.46460264346226,39958.68,76.78753695014802,49236.33
28,72.06049200675574,39809.645,72.21617218310071,47748.453
29,71.99578043050016,39796.004,73.16487371965863,47910.08
30,71.71501099012103,39709.562,72.78530529078635,47603.59
31,71.6898814250898,39695.16,72.84297826023601,47570.117
32,71.6045550578595,39668.855,72.03815800164796,47475.086
33,71.32860946708358,39619.555,71.28755484830542,47267.516
34,71.0569019032131,39555.36,71.5894236479142,47217.6
35,70.94559563330274,39512.63,74.59161895245134,48063.734
36,70.91443808363246,39487.1,72.83780678423891,47745.91
37,70.65951365421427,39403.508,72.50644727774832,47436.484
38,70.42380052024384,39360.496,72.35074685765014,47572.957
39,70.5173818338311,39375.57,75.72422833644801,47530.234
40,70.29928410642057,39304.97,73.30188179126428,47966.53
41,70.17580822500612,39284.02,71.59676141556872,47261.484
42,69.94059234024327,39164.14,71.45419601431604,47435.72
43,69.98165411439753,39227.375,70.56752442308942,47185.375
44,69.7654142607776,39138.945,72.20403951181416,47662.676
45,69.81160936936453,39122.125,71.0247770326941,47042.45
46,69.69992103358682,39129.305,73.05504108332192,48084.9
47,69.53575690677633,39110.895,69.95346034035096,46912.31
48,69.38509640816049,39091.617,71.60008518496673,47234.496
49,69.48394961863785,39040.348,70.73539618938351,47337.516
50,69.12773453436681,39037.008,70.24285878239215,46833.883
51,69.22779129966459,38998.824,70.02059608477754,46876.09
52,69.16949655070387,39004.168,69.76966707944614,47250.04
53,69.14417681536477,38923.61,69.73494078267323,47084.082
54,68.91182106514607,38903.61,72.38016562771918,47991.45
55,68.78626023215428,38829.227,70.49527852432615,46916.727
56,68.91047646423577,38860.24,70.04738866476188,47054.977
57,68.67694656113416,38827.883,70.1040692301434,46877.08
58,68.60797978651038,38804.01,69.19820393746149,46820.953
59,68.59227130516675,38781.12,69.20042296542536,46846.64
60,68.43851686802788,38746.047,70.38125890110737,46926.56
61,68.55294855722748,38769.523,68.88077223739239,46539.664
62,68.29770315044826,38717.445,68.94443070040472,46659.35
63,68.25346194282642,38687.61,69.89770119440198,46770.77
64,68.19449401819371,38683.29,68.72121548142441,46724.348
65,68.27488107683845,38745.684,69.20387632894307,46743.043
66,68.05007379984855,38703.355,71.67928781976663,47114.527
67,68.15162847732537,38662.305,69.49500384090814,46712.84
68,67.90097517927286,38662.574,68.82725519638736,46821.836
69,67.94811727841864,38607.586,69.4773809244975,46695.258
70,67.89176012254825,38607.74,68.79713606296626,46700.715
71,67.92552311695383,38632.223,69.29720489645678,46727.867
72,67.71799303834474,38530.574,69.4871449266043,46812.363
73,67.85483005026377,38597.88,68.09664232439515,46845.023
74,67.65709046774963,38591.336,72.91280724617565,46814.21
75,67.6152461118869,38525.242,71.66437414938838,46667.273
76,67.53949043055417,38527.027,68.71540817075413,46654.754
77,67.5658173975281,38514.19,68.26077068032268,46604.992
78,67.61534995843269,38495.82,69.98588185049154,46700.656
79,67.43865292960034,38469.004,68.90572178152034,46926.43
