epoch,loss,mse,val_loss,val_mse
0,240.2794414729185,171269.3,160.54069369770835,85316.39
1,154.1769590656585,73147.18,151.24350662439468,78945.23
2,146.88345340026152,68919.72,145.84815759697423,75836.26
3,143.17344557088643,67073.51,144.12844996329014,76206.1
4,141.02389354558667,66036.41,140.66144515372184,73482.24
5,138.8453150139836,64891.184,138.84919533142124,72567.914
6,136.64995611632676,63743.63,136.26527772859473,71186.68
7,133.9642896586944,62460.312,133.45883369083336,70197.99
8,130.49255990751055,60861.855,129.49094271791836,67761.766
9,126.10082751997496,59068.977,123.98341354310863,66092.32
10,121.22017702125737,57314.418,120.8086462997163,64320.793
11,116.86357778465934,55845.12,115.48594595492995,63085.09
12,113.69030622220542,54713.547,112.85538062775105,62124.777
13,111.23933013080197,53905.81,110.23752177822425,61210.668
14,109.0779914647268,53111.035,108.01088101625699,60706.395
15,107.11491430153812,52482.1,106.53320893955302,60707.227
16,105.3665822886257,51823.062,104.49131320277925,59581.97
17,104.00184814858028,51385.18,103.95564562512224,60258.086
18,102.82381625234243,50980.652,104.74686177151366,60914.68
19,101.82105077790992,50677.883,101.74811917238567,59252.637
20,100.9319165419235,50346.117,100.48059882982146,58533.48
21,100.2263039321904,50077.953,100.00200503362778,58299.715
22,99.48200492829358,49823.656,99.08827794489561,57507.246
23,98.78659415553818,49566.7,98.86803587820769,57766.543
24,98.12587260308295,49286.176,99.33951715984531,58407.754
25,97.43287935594294,49024.41,97.24798772969956,57396.574
26,96.56097777331875,48715.812,96.72598967197207,56823.09
27,95.65489460179309,48451.78,96.07132613468808,56524.047
28,94.39548805916499,47964.035,94.36583312109542,55700.918
29,93.06535952271021,47477.332,93.1277668626803,55457.77
30,92.12731310731459,47171.523,92.75235584898546,55276.773
31,91.3391278402762,46896.773,92.83457489032583,54659.688
32,90.67327448644026,46652.367,90.72755727868017,54439.94
33,90.05493845656338,46457.098,90.47545604521427,54535.668
34,89.45683027079154,46266.996,89.39408218735537,53955.93
35,88.93236634812102,46068.88,89.3485432750655,54281.445
36,88.40737656118606,45903.73,89.40708373466188,53697.32
37,87.79793238144859,45642.38,88.38149175019065,53879.87
38,87.22144833444015,45456.684,88.10378438102838,53502.805
39,86.69840501525678,45288.082,87.56210963288525,53280.918
40,86.18772688757775,45112.883,87.29017070974189,53402.89
41,85.77818677643053,44989.777,86.20939475454044,52873.37
42,85.35691364353724,44871.46,85.60256989715533,52610.8
43,84.97075132906167,44754.586,85.86393591483585,52603.266
44,84.59326353656803,44646.816,84.83202015103697,52518.273
45,84.33826863808537,44537.65,85.9259097450658,53071.28
46,84.06052233750901,44424.082,84.89093243062256,52222.895
47,83.71522333774244,44351.676,85.27013927738027,52332.246
48,83.51069269739594,44271.992,85.61921047338974,53241.63
49,83.28871449697017,44224.29,85.18303350388565,52109.59
50,83.01347686098181,44131.207,83.66774267079879,52092.727
51,82.78892268434633,44056.93,84.379806642738,52037.29
52,82.57413735163229,44008.875,83.08188370067424,51822.46
53,82.34705337010422,43923.84,83.14850227263292,51862.066
54,82.18364088961458,43880.32,84.18803101575622,52180.54
55,82.00664107835632,43830.9,83.43052035182565,52078.945
56,81.88878667891755,43793.39,82.59528913374214,52035.547
57,81.5851711300167,43724.426,83.0706078397689,51524.26
58,81.46540599703458,43679.387,82.93403785697372,52104.94
59,81.3588980579664,43653.207,82.6016745719793,51216.938
60,81.1703462369375,43581.18,81.73259100133522,51410.688
61,81.04595033253848,43542.902,82.3844078396171,51495.734
62,80.90026882286459,43483.684,81.39082915800854,51460.72
63,80.77429234725756,43464.707,82.56946857757808,51913.086
64,80.63644879164777,43412.625,81.47135031834955,51513.09
65,80.52620525597827,43393.14,83.43755768977107,52479.227
66,80.38369359520283,43341.566,82.07778683621204,51358.13
67,80.2808752185432,43314.14,81.49770871247279,51439.312
68,80.21535536229241,43295.73,81.452110547404,51319.01
69,80.01472342416906,43238.086,80.74661531237977,51118.062
70,79.97996703381735,43166.13,83.14446445292681,52306.094
71,79.91939593787686,43195.074,82.06242086622801,51378.695
72,79.77068062307703,43134.918,80.81693330008481,51402.527
73,79.69906115005429,43109.05,81.35194787110001,51131.242
74,79.63670943709165,43103.9,81.16329655556268,51512.95
75,79.47455838598405,43069.453,82.06176714947192,51963.023
76,79.4227741545398,43014.395,80.38194473217432,51018.55
77,79.36411134235169,42999.434,81.53033133214204,51246.477
78,79.24905351639971,42933.023,80.0283399599402,50656.73
79,79.19657185367207,42921.19,81.197150799555,50613.92
